Incident Reference,new_date_utc,fold,candidate_main_E0,candidate_main_R0c,candidate_weather_E0,candidate_weather_R0c
FREP-264637-G,2022-01-27,1,True,True,False,False
FREP-264639-J,2021-05-27,3,True,True,False,False
FREP-264639-Z,2021-10-12,4,True,True,False,False
FREP-264643-Z,2021-10-12,4,True,True,False,False
FREP-264649-Z,2021-10-13,3,True,True,True,True
FREP-264653-G,2022-01-28,4,True,True,False,False
FREP-264654-G,2022-01-28,4,True,True,False,False
FREP-264662-J,2021-05-27,3,True,True,False,False
FREP-264669-J,2021-05-27,3,True,True,False,False
FREP-264672-J,2021-05-27,3,True,True,False,False
FREP-264672-Z,2021-10-13,3,True,True,True,True
FREP-264680-J,2021-07-08,2,True,True,False,False
FREP-264682-Z,2021-10-13,3,True,True,False,False
FREP-264683-G,2022-01-28,4,True,True,False,False
FREP-264685-Z,2021-10-13,3,True,True,False,False
FREP-264686-Z,2021-10-15,2,True,True,False,False
FREP-264695-J,2021-05-28,1,True,True,False,False
FREP-264699-Z,2021-10-13,3,True,True,False,False
FREP-264707-J,2021-05-28,1,True,True,False,False
FREP-264709-G,2022-01-28,4,True,True,False,False
FREP-264736-Z,2021-10-13,3,True,True,False,False
FREP-264743-J,2021-05-28,1,True,True,False,False
FREP-264749-G,2022-01-28,4,True,True,False,False
FREP-264753-G,2022-01-29,1,True,True,False,False
FREP-264758-G,2022-01-29,1,True,True,False,False
FREP-264759-Z,2021-10-13,3,True,True,False,False
FREP-264760-Z,2021-10-13,3,True,True,False,False
FREP-264761-G,2022-01-29,1,True,True,False,False
FREP-264761-J,2021-05-28,1,True,True,False,False
FREP-264765-G,2022-01-29,1,True,True,False,False
FREP-264765-Z,2021-10-14,1,True,True,False,False
FREP-264766-G,2022-01-29,1,True,True,False,False
FREP-264769-J,2021-05-28,1,True,True,False,False
FREP-264769-Z,2021-10-13,3,True,True,False,False
FREP-264770-J,2021-05-28,1,True,True,False,False
FREP-264772-G,2022-01-29,1,True,True,False,False
FREP-264775-J,2021-05-28,1,True,True,False,False
FREP-264776-G,2022-01-29,1,True,True,False,False
FREP-264776-J,2021-05-28,1,True,True,False,False
FREP-264778-Z,2021-10-14,1,True,True,False,False
FREP-264781-J,2021-05-29,1,True,True,False,False
FREP-264782-J,2021-05-29,1,True,True,False,False
FREP-264783-J,2021-05-29,1,True,True,False,False
FREP-264785-G,2022-01-29,1,True,True,False,False
FREP-264788-G,2022-01-29,1,True,True,False,False
FREP-264789-G,2022-01-29,1,True,True,False,False
FREP-264790-J,2021-05-29,1,True,True,False,False
FREP-264790-Z,2021-10-15,2,True,True,False,False
FREP-264796-G,2022-01-29,1,True,True,False,False
FREP-264800-J,2021-05-29,1,True,True,False,False
FREP-264800-Z,2021-10-15,2,True,True,False,False
FREP-264801-J,2021-05-29,1,True,True,False,False
FREP-264803-J,2021-05-29,1,True,True,False,False
FREP-264806-G,2022-01-29,1,True,True,False,False
FREP-264808-G,2022-01-29,1,True,True,False,False
FREP-264808-Z,2021-10-14,1,True,True,False,False
FREP-264814-G,2022-01-29,1,True,True,False,False
FREP-264816-Z,2021-10-14,1,True,True,False,False
FREP-264817-Z,2021-10-14,1,True,True,False,False
FREP-264824-G,2022-01-29,1,True,True,False,False
FREP-264825-J,2021-05-29,1,True,True,False,False
FREP-264831-G,2022-01-30,2,True,True,False,False
FREP-264832-G,2022-01-30,2,True,True,False,False
FREP-264835-J,2021-05-30,2,True,True,False,False
FREP-264836-G,2022-01-30,2,True,True,False,False
FREP-264836-J,2021-05-30,2,True,True,False,False
FREP-264845-G,2022-01-30,2,True,True,False,False
FREP-264851-G,2022-01-30,2,True,True,False,False
FREP-264855-Z,2021-10-14,1,True,True,False,False
FREP-264859-G,2022-01-30,2,True,True,False,False
FREP-264860-J,2021-05-30,2,True,True,False,False
FREP-264865-G,2022-01-30,2,True,True,False,False
FREP-264868-Z,2021-10-14,1,True,True,False,False
FREP-264871-J,2021-05-31,4,True,True,False,False
FREP-264872-J,2021-05-31,4,True,True,False,False
FREP-264874-J,2021-05-31,4,True,True,False,False
FREP-264876-J,2021-05-31,4,True,True,False,False
FREP-264877-J,2021-05-31,4,True,True,False,False
FREP-264882-G,2022-03-08,4,True,True,False,False
FREP-264884-G,2022-01-31,2,True,True,False,False
FREP-264886-Z,2021-10-14,1,True,True,False,False
FREP-264890-G,2022-01-31,2,True,True,True,True
FREP-264891-Z,2021-10-15,2,True,True,False,False
FREP-264892-G,2022-01-31,2,True,True,False,False
FREP-264892-J,2021-05-31,4,True,True,False,False
FREP-264893-G,2022-05-17,0,True,True,False,False
FREP-264899-G,2022-01-31,2,True,True,True,True
FREP-264900-J,2021-05-31,4,True,True,False,False
FREP-264900-Z,2021-10-15,2,True,True,False,False
FREP-264901-Z,2021-10-15,2,True,True,False,False
FREP-264907-J,2021-06-01,0,True,True,False,False
FREP-264910-J,2021-06-01,0,True,True,False,False
FREP-264916-J,2021-06-01,0,True,True,False,False
FREP-264926-J,2021-06-01,0,True,True,False,False
FREP-264929-G,2022-01-31,2,True,True,False,False
FREP-264933-Z,2021-10-15,2,True,True,False,False
FREP-264934-G,2022-01-31,2,True,True,True,True
FREP-264934-J,2021-06-20,3,True,True,False,False
FREP-264936-J,2021-06-03,2,True,True,False,False
FREP-264938-G,2022-01-31,2,True,True,False,False
FREP-264939-G,2022-01-31,2,True,True,True,True
FREP-264940-J,2021-06-01,0,True,True,False,False
FREP-264942-J,2023-04-27,0,True,True,False,False
FREP-264945-G,2022-01-31,2,True,True,False,False
FREP-264946-J,2021-06-01,0,True,True,False,False
FREP-264949-Z,2021-10-15,2,True,True,False,False
FREP-264950-J,2021-06-01,0,True,True,False,False
FREP-264951-G,2022-01-31,2,True,True,False,False
FREP-264963-J,2021-06-01,0,True,True,False,False
FREP-264972-G,2022-01-31,2,True,True,False,False
FREP-264974-J,2021-06-01,0,True,True,False,False
FREP-264975-J,2021-10-01,3,True,True,False,False
FREP-264979-Z,2021-10-15,2,True,True,False,False
FREP-264980-J,2021-06-01,0,True,True,False,False
FREP-264981-G,2022-01-31,2,True,True,False,False
FREP-264982-Z,2021-10-19,2,True,True,False,False
FREP-264993-Z,2021-10-15,2,True,True,False,False
FREP-264994-J,2021-06-02,0,True,True,False,False
FREP-264994-Z,2021-10-15,2,True,True,False,False
FREP-264997-G,2022-01-31,2,True,True,False,False
FREP-264998-G,2022-01-31,2,True,True,False,False
FREP-265001-J,2021-06-02,0,True,True,False,False
FREP-265004-Z,2021-10-15,2,True,True,True,True
FREP-265005-Z,2021-10-15,2,True,True,False,False
FREP-265009-G,2022-01-31,2,True,True,False,False
FREP-265010-G,2022-01-31,2,True,True,True,True
FREP-265013-Z,2021-10-15,2,True,True,False,False
FREP-265014-J,2021-06-02,0,True,True,False,False
FREP-265014-Z,2021-10-15,2,True,True,False,False
FREP-265018-G,2022-01-31,2,True,True,False,False
FREP-265019-J,2021-06-02,0,True,True,False,False
FREP-265022-Z,2021-10-16,2,True,True,False,False
FREP-265024-J,2021-06-04,4,True,True,False,False
FREP-265026-G,2022-01-31,2,True,True,True,True
FREP-265027-J,2021-06-02,0,True,True,False,False
FREP-265027-Z,2021-10-16,2,True,True,False,False
FREP-265029-G,2022-01-31,2,True,True,True,True
FREP-265029-Z,2021-10-16,2,True,True,False,False
FREP-265037-G,2022-01-31,2,True,True,False,False
FREP-265040-G,2022-01-31,2,True,True,False,False
FREP-265046-Z,2021-10-16,2,True,True,False,False
FREP-265047-Z,2021-10-16,2,True,True,False,False
FREP-265049-Z,2021-10-16,2,True,True,False,False
FREP-265050-Z,2021-10-16,2,True,True,False,False
FREP-265051-J,2021-06-02,0,True,True,False,False
FREP-265055-G,2022-02-01,2,True,True,False,False
FREP-265056-G,2022-02-01,2,True,True,False,False
FREP-265057-G,2022-02-01,2,True,True,False,False
FREP-265059-G,2022-02-01,2,True,True,False,False
FREP-265059-Z,2021-10-16,2,True,True,False,False
FREP-265060-Z,2021-10-16,2,True,True,False,False
FREP-265062-G,2022-02-01,2,True,True,False,False
FREP-265064-Z,2021-10-16,2,True,True,False,False
FREP-265065-J,2021-06-02,0,True,True,False,False
FREP-265072-J,2021-06-17,2,True,True,False,False
FREP-265073-Z,2021-10-16,2,True,True,False,False
FREP-265074-J,2021-06-02,0,True,True,False,False
FREP-265076-J,2021-06-02,0,True,True,False,False
FREP-265082-J,2023-01-06,3,True,True,False,False
FREP-265083-J,2023-12-15,3,True,True,False,False
FREP-265083-Z,2021-10-16,2,True,True,False,False
FREP-265087-Z,2021-10-16,2,True,True,False,False
FREP-265088-J,2021-06-03,2,True,True,False,False
FREP-265089-J,2021-06-17,2,True,True,False,False
FREP-265093-Z,2021-10-16,2,True,True,False,False
FREP-265097-Z,2021-10-16,2,True,True,False,False
FREP-265098-Z,2021-10-16,2,True,True,False,False
FREP-265105-G,2022-02-01,2,True,True,False,False
FREP-265106-Z,2021-10-16,2,True,True,False,False
FREP-265109-J,2021-06-06,1,True,True,False,False
FREP-265113-J,2021-06-03,2,True,True,False,False
FREP-265114-Z,2021-10-16,2,True,True,False,False
FREP-265115-Z,2021-10-16,2,True,True,False,False
FREP-265118-J,2021-06-03,2,True,True,False,False
FREP-265119-J,2021-06-04,4,True,True,False,False
FREP-265119-Z,2021-10-16,2,True,True,False,False
FREP-265122-G,2022-02-01,2,True,True,False,False
FREP-265122-Z,2021-10-17,4,True,True,False,False
FREP-265127-G,2022-02-01,2,True,True,False,False
FREP-265127-Z,2021-10-17,4,True,True,False,False
FREP-265128-J,2021-06-04,4,True,True,False,False
FREP-265128-Z,2021-10-17,4,True,True,False,False
FREP-265129-J,2021-06-04,4,True,True,False,False
FREP-265132-J,2021-06-04,4,True,True,False,False
FREP-265133-Z,2021-10-17,4,True,True,False,False
FREP-265136-Z,2021-10-17,4,True,True,True,True
FREP-265142-J,2021-06-04,4,True,True,False,False
FREP-265145-G,2022-02-01,2,True,True,False,False
FREP-265145-Z,2021-10-17,4,True,True,False,False
FREP-265149-Z,2021-10-17,4,True,True,False,False
FREP-265150-J,2021-06-04,4,True,True,False,False
FREP-265151-G,2022-02-01,2,True,True,False,False
FREP-265153-J,2021-06-04,4,True,True,False,False
FREP-265157-J,2021-06-04,4,True,True,False,False
FREP-265162-G,2022-02-01,2,True,True,False,False
FREP-265163-G,2022-02-01,2,True,True,False,False
FREP-265165-Z,2021-10-17,4,True,True,True,True
FREP-265167-G,2022-02-02,4,True,True,False,False
FREP-265172-G,2022-02-02,4,True,True,True,True
FREP-265182-Z,2021-10-17,4,True,True,False,False
FREP-265187-J,2021-07-12,4,True,True,False,False
FREP-265189-Z,2021-10-17,4,True,True,False,False
FREP-265193-G,2022-02-02,4,True,True,False,False
FREP-265197-J,2021-06-04,4,True,True,False,False
FREP-265198-J,2021-06-05,0,True,True,False,False
FREP-265210-J,2021-06-05,0,True,True,False,False
FREP-265212-G,2022-02-02,4,True,True,False,False
FREP-265212-J,2021-06-05,0,True,True,False,False
FREP-265215-Z,2021-10-18,3,True,True,True,True
FREP-265236-J,2021-06-05,0,True,True,False,False
FREP-265251-Z,2021-10-18,3,True,True,False,False
FREP-265263-G,2022-02-02,4,True,True,False,False
FREP-265266-J,2022-03-12,0,True,True,False,False
FREP-265267-J,2021-06-05,0,True,True,False,False
FREP-265270-J,2021-06-06,1,True,True,False,False
FREP-265271-J,2021-06-06,1,True,True,False,False
FREP-265272-G,2022-05-12,0,True,True,False,False
FREP-265272-J,2021-06-06,1,True,True,False,False
FREP-265282-G,2022-02-03,2,True,True,True,True
FREP-265282-J,2021-06-06,1,True,True,False,False
FREP-265287-J,2021-06-06,1,True,True,False,False
FREP-265288-G,2022-02-03,2,True,True,False,False
FREP-265289-J,2021-06-06,1,True,True,False,False
FREP-265291-J,2021-06-06,1,True,True,False,False
FREP-265292-G,2022-02-03,2,True,True,False,False
FREP-265295-J,2021-06-06,1,True,True,False,False
FREP-265296-Z,2021-10-18,3,True,True,False,False
FREP-265302-J,2021-06-06,1,True,True,False,False
FREP-265312-G,2022-02-03,2,True,True,False,False
FREP-265315-G,2022-02-03,2,True,True,False,False
FREP-265316-J,2021-06-07,4,True,True,False,False
FREP-265319-J,2021-06-07,4,True,True,False,False
FREP-265325-J,2021-06-07,4,True,True,False,False
FREP-265328-J,2021-06-07,4,True,True,False,False
FREP-265330-J,2021-06-07,4,True,True,False,False
FREP-265331-J,2023-10-25,0,True,True,False,False
FREP-265332-Z,2021-10-18,3,True,True,True,True
FREP-265336-J,2021-06-07,4,True,True,False,False
FREP-265342-Z,2021-10-18,3,True,True,False,False
FREP-265345-J,2021-06-07,4,True,True,False,False
FREP-265347-G,2022-02-05,3,True,True,False,False
FREP-265347-J,2021-06-07,4,True,True,False,False
FREP-265348-Z,2021-10-18,3,True,True,True,True
FREP-265349-J,2021-06-07,4,True,True,False,False
FREP-265352-Z,2021-10-18,3,True,True,False,False
FREP-265355-J,2021-06-07,4,True,True,False,False
FREP-265355-Z,2021-10-18,3,True,True,False,False
FREP-265356-G,2022-02-03,2,True,True,False,False
FREP-265358-Z,2022-02-12,0,True,True,False,False
FREP-265362-J,2021-06-07,4,True,True,False,False
FREP-265362-Z,2021-10-19,2,True,True,False,False
FREP-265364-Z,2021-10-19,2,True,True,False,False
FREP-265368-J,2021-06-07,4,True,True,False,False
FREP-265369-Z,2021-10-19,2,True,True,False,False
FREP-265372-Z,2021-10-19,2,True,True,True,True
FREP-265373-J,2021-06-07,4,True,True,False,False
FREP-265373-Z,2021-10-19,2,True,True,True,True
FREP-265374-G,2022-02-03,2,True,True,False,False
FREP-265374-Z,2021-10-19,2,True,True,False,False
FREP-265379-J,2021-06-07,4,True,True,False,False
FREP-265381-G,2022-02-03,2,True,True,False,False
FREP-265381-J,2021-06-08,1,True,True,False,False
FREP-265382-G,2022-02-03,2,True,True,False,False
FREP-265382-J,2021-06-07,4,True,True,False,False
FREP-265385-G,2022-02-03,2,True,True,False,False
FREP-265391-G,2022-02-04,2,True,True,False,False
FREP-265391-J,2021-06-08,1,True,True,False,False
FREP-265392-G,2022-02-04,2,True,True,False,False
FREP-265392-J,2021-06-08,1,True,True,False,False
FREP-265393-G,2022-02-04,2,True,True,False,False
FREP-265398-G,2022-02-07,0,True,True,False,False
FREP-265398-Z,2021-10-19,2,True,True,False,False
FREP-265406-Z,2021-10-19,2,True,True,True,True
FREP-265409-G,2022-02-04,2,True,True,True,True
FREP-265415-J,2021-06-08,1,True,True,False,False
FREP-265419-Z,2021-10-19,2,True,True,False,False
FREP-265423-Z,2021-10-19,2,True,True,False,False
FREP-265439-J,2021-06-09,2,True,True,False,False
FREP-265443-Z,2021-10-19,2,True,True,False,False
FREP-265445-J,2022-02-14,4,True,True,False,False
FREP-265445-Z,2021-10-19,2,True,True,False,False
FREP-265448-G,2022-02-04,2,True,True,False,False
FREP-265448-Z,2021-10-19,2,True,True,False,False
FREP-265454-Z,2021-10-19,2,True,True,True,True
FREP-265461-J,2021-06-09,2,True,True,False,False
FREP-265463-Z,2021-10-19,2,True,True,False,False
FREP-265464-Z,2021-10-19,2,True,True,True,True
FREP-265465-G,2022-02-04,2,True,True,True,True
FREP-265465-J,2021-06-09,2,True,True,False,False
FREP-265477-J,2021-06-09,2,True,True,False,False
FREP-265479-J,2021-06-09,2,True,True,False,False
FREP-265484-J,2021-06-11,2,True,True,False,False
FREP-265489-G,2022-02-04,2,True,True,False,False
FREP-265490-Z,2021-10-19,2,True,True,True,True
FREP-265497-G,2022-02-04,2,True,True,True,True
FREP-265498-J,2021-06-09,2,True,True,False,False
FREP-265502-G,2022-02-04,2,True,True,False,False
FREP-265503-G,2022-02-04,2,True,True,False,False
FREP-265503-Z,2021-10-21,1,True,True,False,False
FREP-265505-G,2022-02-04,2,True,True,False,False
FREP-265506-Z,2021-10-19,2,True,True,True,True
FREP-265510-J,2021-06-09,2,True,True,False,False
FREP-265510-Z,2021-10-19,2,True,True,False,False
FREP-265512-G,2022-02-04,2,True,True,False,False
FREP-265513-G,2022-02-05,3,True,True,False,False
FREP-265516-J,2021-06-09,2,True,True,False,False
FREP-265518-G,2022-02-05,3,True,True,False,False
FREP-265519-Z,2021-10-19,2,True,True,False,False
FREP-265525-J,2021-06-09,2,True,True,False,False
FREP-265526-Z,2021-10-19,2,True,True,False,False
FREP-265536-Z,2021-10-19,2,True,True,False,False
FREP-265543-G,2022-02-05,3,True,True,True,True
FREP-265543-Z,2021-10-19,2,True,True,False,False
FREP-265545-G,2022-02-05,3,True,True,False,False
FREP-265547-Z,2021-10-19,2,True,True,True,True
FREP-265549-G,2022-02-05,3,True,True,False,False
FREP-265550-Z,2021-10-20,2,True,True,True,True
FREP-265551-J,2021-06-09,2,True,True,False,False
FREP-265552-Z,2021-10-19,2,True,True,False,False
FREP-265554-Z,2021-10-19,2,True,True,False,False
FREP-265555-G,2022-02-05,3,True,True,False,False
FREP-265555-J,2021-06-09,2,True,True,False,False
FREP-265557-J,2021-06-10,1,True,True,False,False
FREP-265557-Z,2021-10-20,2,True,True,False,False
FREP-265558-J,2021-06-10,1,True,True,False,False
FREP-265561-G,2022-02-06,1,True,True,True,True
FREP-265562-G,2022-02-06,1,True,True,False,False
FREP-265563-Z,2021-10-20,2,True,True,False,False
FREP-265564-Z,2021-10-20,2,True,True,False,False
FREP-265565-G,2022-02-06,1,True,True,False,False
FREP-265566-G,2022-02-06,1,True,True,False,False
FREP-265566-Z,2021-10-20,2,True,True,False,False
FREP-265567-Z,2021-10-20,2,True,True,True,True
FREP-265568-G,2022-02-06,1,True,True,False,False
FREP-265568-J,2021-06-10,1,True,True,False,False
FREP-265570-G,2022-02-06,1,True,True,True,True
FREP-265570-Z,2021-10-20,2,True,True,True,True
FREP-265571-Z,2021-10-20,2,True,True,False,False
FREP-265576-Z,2021-10-20,2,True,True,False,False
FREP-265577-Z,2021-10-20,2,True,True,False,False
FREP-265579-J,2021-06-10,1,True,True,False,False
FREP-265581-J,2021-06-10,1,True,True,False,False
FREP-265582-Z,2021-10-20,2,True,True,False,False
FREP-265584-Z,2021-10-20,2,True,True,False,False
FREP-265585-G,2022-02-06,1,True,True,False,False
FREP-265585-Z,2021-10-20,2,True,True,False,False
FREP-265586-J,2021-06-10,1,True,True,False,False
FREP-265588-J,2021-06-10,1,True,True,False,False
FREP-265590-J,2021-07-15,4,True,True,False,False
FREP-265591-Z,2021-10-20,2,True,True,False,False
FREP-265592-Z,2021-10-20,2,True,True,False,False
FREP-265596-J,2021-06-11,2,True,True,False,False
FREP-265597-G,2022-02-06,1,True,True,False,False
FREP-265600-Z,2021-10-20,2,True,True,False,False
FREP-265602-Z,2021-10-20,2,True,True,False,False
FREP-265603-Z,2021-10-20,2,True,True,False,False
FREP-265604-Z,2021-10-20,2,True,True,False,False
FREP-265607-G,2022-02-06,1,True,True,True,True
FREP-265608-G,2022-02-06,1,True,True,False,False
FREP-265609-Z,2021-10-20,2,True,True,False,False
FREP-265613-Z,2021-10-20,2,True,True,True,True
FREP-265620-G,2022-02-06,1,True,True,False,False
FREP-265624-G,2022-02-07,0,True,True,False,False
FREP-265625-J,2021-06-10,1,True,True,False,False
FREP-265626-G,2022-02-07,0,True,True,False,False
FREP-265628-Z,2021-10-20,2,True,True,False,False
FREP-265629-Z,2021-10-20,2,True,True,False,False
FREP-265631-J,2021-06-15,1,True,True,False,False
FREP-265631-Z,2021-10-25,1,True,True,False,False
FREP-265633-G,2022-02-07,0,True,True,False,False
FREP-265633-Z,2021-10-20,2,True,True,True,True
FREP-265639-G,2022-02-07,0,True,True,False,False
FREP-265645-J,2021-06-10,1,True,True,False,False
FREP-265646-J,2021-06-11,2,True,True,False,False
FREP-265649-J,2021-06-10,1,True,True,False,False
FREP-265652-Z,2021-10-20,2,True,True,True,True
FREP-265653-J,2021-06-10,1,True,True,False,False
FREP-265654-J,2021-07-08,2,True,True,False,False
FREP-265656-J,2021-10-27,3,True,True,False,False
FREP-265657-Z,2021-10-20,2,True,True,False,False
FREP-265661-J,2021-07-20,1,True,True,False,False
FREP-265663-G,2022-02-07,0,True,True,True,True
FREP-265666-G,2022-02-08,3,True,True,False,False
FREP-265666-Z,2021-10-20,2,True,True,True,True
FREP-265670-J,2021-06-11,2,True,True,False,False
FREP-265677-J,2021-06-11,2,True,True,False,False
FREP-265686-J,2021-06-11,2,True,True,False,False
FREP-265690-G,2022-02-07,0,True,True,False,False
FREP-265691-Z,2021-10-20,2,True,True,False,False
FREP-265692-Z,2021-10-20,2,True,True,True,True
FREP-265694-Z,2021-10-20,2,True,True,False,False
FREP-265706-J,2021-06-11,2,True,True,False,False
FREP-265707-G,2022-02-07,0,True,True,False,False
