Incident Reference,incident_date_utc,cause_group_official,customers_v2_event_excl_reinterruptions,duration_B_full_span_hours
FREP-330655-G,2023-08-28,weather_natural,286.0,10.65
FREP-330697-G,2023-08-29,weather_natural,198.0,1.2333333333333334
FREP-331288-Z,2022-09-30,weather_natural,7.0,1.1333333333333333
FREP-331360-G,2023-09-02,weather_natural,1.0,18.25
FREP-12145-O,2022-11-15,weather_natural,0.0,2.216666666666667
FREP-14122-W,2022-02-22,weather_natural,13.0,94.66666666666669
FREP-13340-W,2021-07-06,weather_natural,7.0,4.466666666666667
FREP-14089-W,2022-02-18,weather_natural,2424.0,77.36666666666666
FREP-14178-W,2022-02-20,weather_natural,209.0,6.6
FREP-15094-W,2022-12-21,weather_natural,2.0,4.633333333333334
FREP-14474-W,2022-07-19,weather_natural,2.0,18.916666666666668
FREP-15384-O,2023-09-21,weather_natural,1.0,11.983333333333333
FREP-17845-U,2021-06-28,weather_natural,12.0,4.95
FREP-17473-U,2021-04-09,weather_natural,9.0,6.866666666666666
FREP-17490-U,2021-04-13,weather_natural,1.0,23.616666666666667
FREP-18268-U,2021-07-29,weather_natural,19.0,11.933333333333334
FREP-17765-U,2021-06-18,weather_natural,40.0,3.283333333333333
FREP-19157-U,2021-10-19,weather_natural,1.0,8.033333333333333
FREP-19690-U,2022-02-19,weather_natural,457.0,5.683333333333334
FREP-19970-U,2022-03-23,weather_natural,126.0,0.8166666666666667
FREP-19939-U,2022-03-19,weather_natural,506.0,1.05
FREP-20834-U,2022-11-03,weather_natural,4.0,13.45
FREP-21851-U,2023-07-14,weather_natural,477.0,2.716666666666667
FREP-21916-U,2023-07-15,weather_natural,281.0,13.1
FREP-234517-Z,2021-05-03,weather_natural,1.0,4.55
FREP-234665-Z,2021-05-04,weather_natural,0.0,3.033333333333333
FREP-235136-Z,2021-05-05,weather_natural,10.0,1.2666666666666666
FREP-234979-Z,2021-05-05,weather_natural,1.0,6.0
FREP-235911-Z,2021-05-10,weather_natural,1.0,4.5
FREP-235664-Z,2021-05-08,weather_natural,7.0,4.466666666666667
FREP-236603-Z,2021-05-14,weather_natural,15.0,0.1666666666666666
FREP-236840-Z,2021-05-14,weather_natural,919.0,1.6
FREP-236958-Z,2021-05-15,weather_natural,3.0,6.183333333333334
FREP-237002-Z,2021-05-16,weather_natural,395.0,1.4666666666666666
FREP-237015-Z,2021-05-16,weather_natural,1.0,4.15
FREP-238346-Z,2021-05-24,weather_natural,0.0,3.2333333333333334
FREP-238741-Z,2021-05-24,weather_natural,18.0,3.533333333333333
FREP-238891-Z,2021-05-24,weather_natural,473.0,0.5166666666666667
FREP-21859-U,2023-07-15,weather_natural,318.0,7.1
FREP-251084-G,2021-05-21,weather_natural,463.0,9.333333333333334
FREP-251118-Z,2021-07-25,weather_natural,119.0,0.0666666666666666
FREP-251139-Z,2021-07-25,weather_natural,374.0,3.2333333333333334
FREP-261622-G,2021-12-28,weather_natural,55.0,2.0166666666666666
FREP-57239-C,2021-11-27,weather_natural,23.0,7.416666666666667
FREP-57259-C,2021-11-27,weather_natural,5.0,7.25
FREP-59172-V,2021-05-14,weather_natural,76.0,0.1666666666666666
FREP-72363-C,2023-03-17,weather_natural,1.0,7.366666666666666
FREP-72421-V,2021-10-15,weather_natural,34.0,0.2833333333333333
FREP-72980-V,2021-10-21,weather_natural,2.0,12.15
FREP-74030-V,2021-10-31,weather_natural,8.0,9.666666666666666
FREP-7403-I,2023-07-16,weather_natural,232.0,5.583333333333333
FREP-329735-G,2023-08-20,weather_natural,236.0,5.566666666666666
FREP-331894-G,2023-09-07,weather_natural,26.0,10.45
FREP-332163-G,2023-09-09,weather_natural,1521.0,4.533333333333333
FREP-332304-Z,2022-10-05,weather_natural,27.0,1.0
FREP-332576-G,2023-09-13,weather_natural,113.0,8.083333333333334
FREP-332813-G,2023-09-15,weather_natural,232.0,0.5
FREP-332928-Z,2022-10-09,weather_natural,2.0,4.883333333333334
FREP-332863-G,2023-09-15,weather_natural,19.0,1.4333333333333331
FREP-333630-G,2023-09-21,weather_natural,13.0,0.8166666666666667
FREP-338003-Z,2022-11-02,weather_natural,10.0,6.716666666666667
FREP-338083-Z,2022-11-03,weather_natural,451.0,6.516666666666667
FREP-352664-Z,2023-01-14,weather_natural,1.0,3.183333333333333
FREP-354356-Z,2023-01-22,weather_natural,120.0,2.4833333333333334
FREP-359527-Z,2023-02-20,weather_natural,1.0,10.7
FREP-360117-Z,2023-02-23,weather_natural,8.0,3.2666666666666666
FREP-361497-Z,2023-03-04,weather_natural,72.0,5.183333333333334
FREP-361319-Z,2023-03-01,weather_natural,0.0,4.45
FREP-362056-Z,2023-03-08,weather_natural,235.0,2.9
FREP-362152-Z,2023-03-08,weather_natural,40.0,0.2166666666666666
FREP-362610-Z,2023-03-10,weather_natural,8.0,10.916666666666666
FREP-362632-Z,2023-03-10,weather_natural,2.0,11.033333333333331
FREP-362692-Z,2023-03-10,weather_natural,368.0,4.033333333333333
FREP-362715-Z,2023-03-10,weather_natural,441.0,4.383333333333334
FREP-362838-Z,2023-03-10,weather_natural,1.0,7.433333333333334
FREP-362969-Z,2023-03-11,weather_natural,2.0,6.016666666666667
FREP-362984-Z,2023-03-11,weather_natural,24.0,0.7333333333333333
FREP-363198-Z,2023-03-13,weather_natural,225.0,2.433333333333333
FREP-363252-Z,2023-03-13,weather_natural,421.0,10.233333333333333
FREP-363347-Z,2023-03-13,weather_natural,46.0,7.2
FREP-363793-Z,2023-03-13,weather_natural,0.0,11.716666666666669
FREP-363421-Z,2023-03-13,weather_natural,1778.0,7.766666666666667
FREP-363587-Z,2023-03-13,weather_natural,6.0,6.016666666666667
FREP-363535-Z,2023-03-13,weather_natural,21.0,4.45
FREP-351213-Z,2023-01-07,weather_natural,2.0,5.266666666666667
FREP-351215-Z,2023-01-07,weather_natural,696.0,3.55
FREP-351228-Z,2023-01-07,weather_natural,125.0,2.85
FREP-270467-G,2022-02-20,weather_natural,3.0,95.48333333333332
FREP-270953-G,2022-02-25,weather_natural,235.0,11.233333333333333
FREP-308716-G,2023-02-03,weather_natural,989.0,4.283333333333333
FREP-308808-G,2023-02-04,weather_natural,7.0,6.15
FREP-321140-Z,2022-08-10,weather_natural,89.0,0.2666666666666666
FREP-321164-G,2023-06-10,weather_natural,429.0,1.7
FREP-321249-G,2023-06-10,weather_natural,66.0,6.9
FREP-321218-Z,2022-08-11,weather_natural,1.0,6.216666666666667
FREP-321316-G,2023-06-11,weather_natural,108.0,2.066666666666667
FREP-321809-G,2023-06-14,weather_natural,7.0,45.36666666666667
FREP-321824-Z,2022-08-15,weather_natural,1.0,0.6333333333333333
FREP-322287-G,2023-06-18,weather_natural,4181.0,5.2
FREP-322196-G,2023-06-18,weather_natural,151.0,3.2333333333333334
FREP-322183-Z,2022-08-16,weather_natural,0.0,53.55
FREP-322215-Z,2022-08-16,weather_natural,0.0,5.033333333333333
FREP-320563-G,2023-06-04,weather_natural,121.0,2.933333333333333
FREP-321376-G,2023-06-12,weather_natural,347.0,0.0666666666666666
FREP-321395-G,2023-06-12,weather_natural,138.0,2.4833333333333334
FREP-321563-Z,2022-08-12,weather_natural,1044.0,7.05
FREP-321587-Z,2022-08-13,weather_natural,969.0,0.6666666666666666
FREP-321643-Z,2022-08-13,weather_natural,336.0,7.683333333333334
FREP-321653-Z,2022-08-13,weather_natural,30.0,4.266666666666667
FREP-295165-G,2022-10-21,weather_natural,151.0,4.566666666666666
FREP-295250-Z,2022-03-19,weather_natural,149.0,2.783333333333333
FREP-295283-G,2022-10-23,weather_natural,97.0,16.633333333333333
FREP-295279-Z,2022-03-19,weather_natural,21.0,0.5666666666666667
FREP-295395-G,2022-10-24,weather_natural,199.0,10.55
FREP-295301-G,2022-10-23,weather_natural,13.0,6.95
FREP-296009-G,2022-10-29,weather_natural,135.0,3.966666666666667
FREP-296303-G,2022-11-01,weather_natural,301.0,3.716666666666667
FREP-296461-Z,2022-02-19,weather_natural,0.0,49.45
FREP-296462-G,2022-11-01,weather_natural,1.0,3.0
FREP-298523-Z,2022-04-07,weather_natural,434.0,6.533333333333333
FREP-298763-Z,2022-04-07,weather_natural,28.0,3.2333333333333334
FREP-298773-Z,2022-04-07,weather_natural,1.0,15.75
FREP-299512-G,2022-11-24,weather_natural,190.0,26.066666666666663
FREP-299741-G,2022-11-29,weather_natural,7.0,5.916666666666667
FREP-299847-G,2022-11-28,weather_natural,1.0,5.683333333333334
FREP-301118-Z,2022-04-22,weather_natural,241.0,5.2
FREP-301406-G,2022-12-11,weather_natural,39.0,3.9
FREP-301606-Z,2022-04-26,weather_natural,9.0,4.216666666666667
FREP-282387-G,2022-06-19,weather_natural,4.0,5.183333333333334
FREP-282645-G,2022-06-22,weather_natural,7.0,1.0
FREP-283301-Z,2022-02-06,weather_natural,370.0,5.583333333333333
FREP-283555-G,2022-07-01,weather_natural,9.0,6.116666666666666
FREP-284270-G,2022-07-10,weather_natural,410.0,7.583333333333333
FREP-284336-G,2022-07-11,weather_natural,56.0,4.25
FREP-285257-G,2022-07-19,weather_natural,192.0,6.833333333333333
FREP-285374-Z,2022-02-16,weather_natural,19.0,7.133333333333334
FREP-285412-Z,2022-02-16,weather_natural,76.0,5.033333333333333
FREP-285452-G,2022-07-19,weather_natural,1168.0,0.8333333333333334
FREP-285460-G,2022-07-20,weather_natural,293.0,11.566666666666666
FREP-285481-G,2022-07-20,weather_natural,21.0,8.6
FREP-285496-Z,2022-02-16,weather_natural,1.0,1.9666666666666663
FREP-285641-G,2022-07-20,weather_natural,158.0,0.5333333333333333
FREP-285786-Z,2022-02-16,weather_natural,0.0,10.8
FREP-285611-G,2022-07-20,weather_natural,220.0,6.35
FREP-285991-Z,2022-02-18,weather_natural,967.0,26.116666666666667
FREP-285992-Z,2022-02-18,weather_natural,337.0,24.366666666666667
FREP-286017-Z,2022-02-18,weather_natural,1.0,81.83333333333333
FREP-286018-Z,2022-02-18,weather_natural,330.0,1.2833333333333334
FREP-286069-Z,2022-02-18,weather_natural,246.0,1.7
FREP-286199-Z,2022-02-18,weather_natural,1912.0,28.15
FREP-286242-G,2022-07-18,weather_natural,0.0,0.1666666666666666
FREP-286280-Z,2022-02-20,weather_natural,95.0,5.983333333333333
FREP-286313-Z,2022-02-18,weather_natural,71.0,30.116666666666667
FREP-286168-Z,2022-02-18,weather_natural,10.0,78.48333333333333
FREP-286192-Z,2022-02-19,weather_natural,1180.0,34.63333333333333
FREP-286219-Z,2022-02-18,weather_natural,0.0,8.65
FREP-286197-Z,2022-02-18,weather_natural,1.0,49.21666666666667
FREP-286266-Z,2022-02-18,weather_natural,87.0,27.3
FREP-286268-Z,2022-02-18,weather_natural,14.0,27.716666666666665
FREP-286332-Z,2022-02-18,weather_natural,581.0,4.216666666666667
FREP-286383-Z,2022-02-18,weather_natural,8.0,51.46666666666667
FREP-286415-Z,2022-02-18,weather_natural,212.0,100.03333333333332
FREP-286417-Z,2022-02-18,weather_natural,389.0,28.98333333333333
FREP-286421-G,2022-07-28,weather_natural,146.0,2.05
FREP-286413-Z,2022-02-18,weather_natural,323.0,48.56666666666667
FREP-286614-Z,2022-02-18,weather_natural,32.0,3.3
FREP-286566-Z,2022-02-18,weather_natural,1.0,102.08333333333331
FREP-286602-Z,2022-02-18,weather_natural,311.0,23.566666666666663
FREP-286605-Z,2022-02-18,weather_natural,269.0,33.06666666666667
FREP-286657-Z,2022-02-18,weather_natural,230.0,5.65
FREP-286884-Z,2022-02-18,weather_natural,32.0,23.2
FREP-286727-Z,2022-02-18,weather_natural,7.0,91.98333333333332
FREP-286743-Z,2022-02-19,weather_natural,46.0,23.966666666666665
FREP-302418-G,2022-12-18,weather_natural,953.0,23.766666666666666
FREP-303802-G,2022-12-28,weather_natural,1.0,43.78333333333333
FREP-303801-Z,2022-05-10,weather_natural,57.0,3.733333333333333
FREP-305113-G,2023-01-07,weather_natural,0.0,10.266666666666667
FREP-305154-G,2023-01-07,weather_natural,15.0,6.033333333333333
FREP-305366-Z,2022-05-19,weather_natural,17.0,9.766666666666667
FREP-305685-G,2023-01-11,weather_natural,31.0,7.383333333333334
FREP-305718-Z,2022-05-20,weather_natural,435.0,6.166666666666667
FREP-291570-Z,2022-03-26,weather_natural,0.0,1.0
FREP-292341-Z,2022-03-03,weather_natural,3.0,5.716666666666667
FREP-292889-G,2022-09-30,weather_natural,3.0,7.2
FREP-293069-Z,2022-03-07,weather_natural,1.0,5.5
FREP-288781-Z,2022-02-21,weather_natural,11.0,70.93333333333334
FREP-288983-Z,2022-02-21,weather_natural,20.0,10.55
FREP-289147-Z,2022-02-21,weather_natural,683.0,2.9166666666666665
FREP-289176-Z,2022-02-21,weather_natural,14.0,5.266666666666667
FREP-289395-G,2022-08-28,weather_natural,1.0,3.4
FREP-289462-Z,2022-02-21,weather_natural,3.0,70.6
FREP-290949-G,2022-09-11,weather_natural,1.0,3.9
FREP-306395-G,2023-01-16,weather_natural,7.0,8.183333333333334
FREP-306694-Z,2022-05-27,weather_natural,31.0,1.4833333333333334
FREP-307018-Z,2022-05-29,weather_natural,9.0,0.9333333333333332
FREP-307258-Z,2022-05-31,weather_natural,326.0,17.433333333333334
FREP-307556-Z,2022-06-01,weather_natural,13.0,1.55
FREP-307959-Z,2022-06-05,weather_natural,1.0,5.833333333333333
FREP-306181-G,2023-01-14,weather_natural,1.0,7.6
FREP-291175-Z,2022-02-25,weather_natural,2.0,4.433333333333334
FREP-291465-G,2022-09-15,weather_natural,6.0,2.6
FREP-239811-Z,2021-05-30,weather_natural,112.0,1.7833333333333334
FREP-240934-Z,2021-06-05,weather_natural,400.0,2.65
FREP-241619-Z,2021-06-09,weather_natural,1.0,5.25
FREP-242104-Z,2021-06-11,weather_natural,753.0,0.8
FREP-243422-Z,2021-06-18,weather_natural,13.0,9.483333333333333
FREP-242972-Z,2021-06-16,weather_natural,400.0,0.5166666666666667
FREP-243692-Z,2021-06-18,weather_natural,551.0,4.05
FREP-243736-Z,2021-06-18,weather_natural,487.0,1.0333333333333334
FREP-244488-Z,2021-06-22,weather_natural,14.0,3.55
FREP-245908-Z,2021-06-30,weather_natural,13.0,1.7
FREP-245833-Z,2021-06-29,weather_natural,1.0,4.166666666666667
FREP-247164-Z,2021-07-06,weather_natural,2.0,13.5
FREP-246487-Z,2021-07-02,weather_natural,3.0,0.6333333333333333
FREP-247088-Z,2021-07-06,weather_natural,5.0,7.133333333333334
FREP-246693-Z,2021-07-04,weather_natural,1.0,4.4
FREP-246781-Z,2021-07-05,weather_natural,120.0,6.566666666666666
FREP-248069-Z,2021-07-12,weather_natural,4.0,8.4
FREP-247776-Z,2021-07-09,weather_natural,580.0,10.35
FREP-247872-Z,2021-07-10,weather_natural,1.0,6.95
FREP-248097-Z,2021-07-13,weather_natural,1.0,2.466666666666667
FREP-248794-Z,2021-07-15,weather_natural,533.0,1.8166666666666669
FREP-249453-Z,2021-07-18,weather_natural,93.0,2.6666666666666665
FREP-249727-G,2021-04-27,weather_natural,754.0,0.6
FREP-249715-Z,2021-07-19,weather_natural,2.0,9.766666666666667
FREP-249628-Z,2021-07-19,weather_natural,358.0,1.45
FREP-249920-Z,2021-07-20,weather_natural,6.0,17.466666666666665
FREP-249962-Z,2021-07-20,weather_natural,485.0,6.15
FREP-250249-Z,2021-07-20,weather_natural,0.0,12.3
FREP-250317-Z,2021-07-20,weather_natural,0.0,9.15
FREP-250189-G,2021-05-04,weather_natural,228.0,1.15
FREP-249985-Z,2021-07-20,weather_natural,389.0,4.833333333333333
FREP-250163-G,2021-05-04,weather_natural,23.0,2.6666666666666665
FREP-250143-Z,2021-07-20,weather_natural,1593.0,0.8166666666666667
FREP-250374-Z,2021-07-22,weather_natural,215.0,1.4833333333333334
FREP-250810-G,2021-05-17,weather_natural,841.0,4.633333333333334
FREP-250707-G,2021-05-14,weather_natural,111.0,0.5333333333333333
FREP-250773-G,2021-05-16,weather_natural,1.0,2.966666666666667
FREP-258627-G,2021-11-27,weather_natural,0.0,1.0
FREP-258640-G,2021-11-27,weather_natural,2.0,3.7666666666666666
FREP-258677-Z,2021-09-02,weather_natural,1.0,7.416666666666667
FREP-258622-G,2021-11-27,weather_natural,126.0,3.333333333333333
FREP-258637-G,2021-11-27,weather_natural,224.0,7.233333333333333
FREP-259840-G,2021-12-07,weather_natural,43.0,3.433333333333333
FREP-260963-Z,2021-09-19,weather_natural,2.0,12.05
FREP-260975-Z,2021-09-20,weather_natural,2.0,6.616666666666666
FREP-261118-G,2021-12-21,weather_natural,105.0,3.983333333333333
FREP-261145-Z,2021-09-21,weather_natural,435.0,0.5
FREP-21925-U,2023-07-15,weather_natural,93.0,10.7
FREP-251105-G,2021-05-21,weather_natural,329.0,5.8
FREP-308597-Z,2022-06-08,weather_natural,5.0,3.3833333333333333
FREP-310298-Z,2022-06-17,weather_natural,148.0,0.0833333333333333
FREP-310515-Z,2022-06-17,weather_natural,80.0,1.6666666666666667
FREP-310671-Z,2022-06-18,weather_natural,96.0,0.1
FREP-310708-Z,2022-06-19,weather_natural,79.0,13.433333333333334
FREP-310760-Z,2022-06-19,weather_natural,0.0,86.08333333333333
FREP-310667-Z,2022-06-18,weather_natural,545.0,4.483333333333333
FREP-311402-G,2023-03-13,weather_natural,7.0,1.9166666666666667
FREP-311842-G,2023-03-08,weather_natural,233.0,3.333333333333333
FREP-311995-Z,2022-06-24,weather_natural,351.0,1.6666666666666667
FREP-312281-Z,2022-07-01,weather_natural,21.0,4.283333333333333
FREP-312507-G,2023-03-13,weather_natural,73.0,8.283333333333333
FREP-312477-Z,2022-06-28,weather_natural,544.0,2.0166666666666666
FREP-312597-G,2023-03-13,weather_natural,9.0,6.333333333333333
FREP-313732-Z,2022-07-05,weather_natural,767.0,6.55
FREP-314239-G,2023-03-31,weather_natural,91.0,5.466666666666667
FREP-314930-G,2023-04-06,weather_natural,93.0,0.2666666666666666
FREP-314827-G,2023-04-05,weather_natural,36.0,2.816666666666667
FREP-315041-Z,2022-07-11,weather_natural,530.0,1.8833333333333333
FREP-315304-G,2023-04-11,weather_natural,82.0,1.2833333333333334
FREP-315413-G,2023-04-12,weather_natural,73.0,11.183333333333334
FREP-315516-G,2023-04-12,weather_natural,1.0,14.666666666666666
FREP-315341-Z,2022-07-13,weather_natural,743.0,3.883333333333333
FREP-315612-G,2023-04-13,weather_natural,84.0,5.25
FREP-315423-G,2023-04-12,weather_natural,220.0,6.883333333333334
FREP-315927-Z,2022-07-15,weather_natural,3.0,0.2166666666666666
FREP-315962-Z,2022-07-15,weather_natural,40.0,2.066666666666667
FREP-316472-G,2023-04-22,weather_natural,347.0,74.61666666666666
FREP-316511-Z,2022-07-18,weather_natural,30.0,6.1
FREP-316305-Z,2022-07-18,weather_natural,172.0,2.2333333333333334
FREP-316344-Z,2022-07-18,weather_natural,36.0,5.833333333333333
FREP-316553-Z,2022-07-19,weather_natural,2.0,2.9
FREP-316492-Z,2022-07-18,weather_natural,79.0,2.5
FREP-316823-Z,2022-07-19,weather_natural,647.0,8.433333333333334
FREP-316845-G,2023-04-27,weather_natural,1.0,6.933333333333334
FREP-316641-Z,2022-07-19,weather_natural,90.0,2.0166666666666666
FREP-316643-Z,2022-07-19,weather_natural,472.0,7.616666666666666
FREP-316721-Z,2022-07-19,weather_natural,4.0,4.8
FREP-316819-Z,2022-07-19,weather_natural,285.0,7.45
FREP-316832-G,2023-04-27,weather_natural,8.0,5.533333333333333
FREP-316856-Z,2022-07-19,weather_natural,114.0,6.9
FREP-317577-G,2023-05-04,weather_natural,345.0,1.0833333333333333
FREP-299516-G,2022-12-07,weather_natural,0.0,1.6
FREP-300317-Z,2022-04-19,weather_natural,2.0,9.4
FREP-300601-G,2022-12-05,weather_natural,118.0,4.216666666666667
FREP-301440-G,2022-12-11,weather_natural,74.0,17.7
FREP-301418-G,2022-12-11,weather_natural,305.0,4.983333333333333
FREP-268593-G,2022-02-22,weather_natural,0.0,0.7333333333333333
FREP-268613-G,2022-03-08,weather_natural,4.0,1.6833333333333331
FREP-268745-G,2022-02-19,weather_natural,29.0,97.66666666666669
FREP-268663-G,2022-02-19,weather_natural,213.0,48.083333333333336
FREP-268766-G,2022-02-19,weather_natural,1026.0,2.1166666666666667
FREP-268837-G,2022-02-25,weather_natural,1.0,41.48333333333333
FREP-268869-G,2022-02-25,weather_natural,24.0,4.666666666666667
FREP-268922-G,2022-02-22,weather_natural,28.0,33.833333333333336
FREP-269153-G,2022-02-20,weather_natural,2.0,92.7
FREP-269036-G,2022-02-20,weather_natural,227.0,2.316666666666667
FREP-269111-G,2022-02-20,weather_natural,872.0,72.21666666666667
FREP-269118-G,2022-02-20,weather_natural,15.0,91.9
FREP-269068-G,2022-02-24,weather_natural,1.0,17.566666666666666
FREP-269172-G,2022-02-20,weather_natural,100.0,6.45
FREP-269189-G,2022-02-20,weather_natural,1.0,3.1
FREP-269306-G,2022-02-18,weather_natural,150.0,101.4
FREP-269530-G,2022-02-25,weather_natural,1.0,105.35
FREP-269403-G,2022-02-25,weather_natural,0.0,2.316666666666667
FREP-269556-G,2022-02-21,weather_natural,406.0,9.183333333333334
FREP-269217-G,2022-02-20,weather_natural,972.0,72.33333333333333
FREP-269343-G,2022-02-20,weather_natural,2159.0,0.05
FREP-269358-J,2021-07-26,weather_natural,1.0,5.8
FREP-269472-G,2022-02-21,weather_natural,116.0,26.3
FREP-269563-G,2022-02-25,weather_natural,9.0,1.9833333333333327
FREP-269578-G,2022-02-25,weather_natural,0.0,0.9833333333333332
FREP-269592-G,2022-02-21,weather_natural,325.0,55.48333333333333
FREP-269655-G,2022-02-20,weather_natural,183.0,67.08333333333333
FREP-269656-G,2022-02-18,weather_natural,687.0,119.41666666666669
FREP-269802-G,2022-02-22,weather_natural,61.0,58.35
FREP-269793-G,2022-02-21,weather_natural,295.0,68.55
FREP-269766-G,2022-02-22,weather_natural,189.0,71.05
FREP-270533-G,2022-02-23,weather_natural,319.0,2.216666666666667
FREP-270436-J,2021-08-14,weather_natural,5.0,1.5
FREP-270509-J,2021-08-09,weather_natural,1.0,15.483333333333333
FREP-270712-G,2022-02-24,weather_natural,137.0,2.7666666666666666
FREP-270700-G,2022-02-24,weather_natural,57.0,1.5666666666666669
FREP-270863-G,2022-02-24,weather_natural,1164.0,0.2166666666666666
