Incident Reference,date,fold
FREP-310470-Z,2022-06-17,3
FREP-310502-Z,2022-06-18,2
FREP-310513-Z,2022-06-17,3
FREP-310528-G,2023-02-21,0
FREP-310558-Z,2022-06-18,2
FREP-310573-G,2023-02-22,2
FREP-310577-J,2023-02-14,4
FREP-310580-Z,2022-06-18,2
FREP-310596-Z,2022-06-18,2
FREP-310600-Z,2022-06-18,2
FREP-310645-G,2023-02-22,2
FREP-310736-J,2023-02-16,4
FREP-310672-G,2023-02-23,3
FREP-310929-J,2023-02-20,3
FREP-310760-J,2023-02-17,2
FREP-310844-J,2023-02-18,1
FREP-310839-Z,2022-06-20,2
FREP-310909-J,2023-02-19,4
FREP-310958-J,2023-02-20,3
FREP-310965-J,2023-02-20,3
FREP-311001-J,2023-02-21,0
FREP-310634-Z,2022-06-18,2
FREP-310713-Z,2022-06-19,0
FREP-310979-G,2023-02-27,4
FREP-310684-G,2023-02-23,3
FREP-310783-Z,2022-06-19,0
FREP-310705-Z,2022-06-18,2
FREP-310717-Z,2022-06-19,0
FREP-310758-G,2023-02-23,3
FREP-310768-G,2023-02-24,0
FREP-310847-Z,2022-06-19,0
FREP-310864-Z,2022-06-20,2
FREP-310867-Z,2022-06-20,2
FREP-310911-Z,2022-06-20,2
FREP-310912-J,2023-02-19,4
FREP-310972-G,2023-02-26,0
FREP-311022-G,2023-02-27,4
FREP-311073-J,2023-02-21,0
FREP-311178-J,2023-02-22,2
FREP-311337-G,2023-03-01,3
FREP-311405-J,2023-02-25,1
FREP-311411-J,2023-02-25,1
FREP-311359-G,2023-03-02,4
FREP-311047-Z,2022-06-20,2
FREP-311067-J,2023-02-21,0
FREP-311365-J,2023-02-24,0
FREP-311173-G,2023-02-28,0
FREP-311216-Z,2022-06-21,4
FREP-311230-Z,2022-06-21,4
FREP-311234-Z,2022-06-21,4
FREP-311237-G,2023-03-01,3
FREP-311269-J,2023-02-23,3
FREP-311318-Z,2022-06-24,0
FREP-311352-G,2023-03-01,3
FREP-311392-Z,2022-06-22,2
FREP-311413-Z,2022-06-22,2
FREP-311446-Z,2022-06-22,2
FREP-311449-G,2023-03-02,4
FREP-311443-Z,2022-06-22,2
FREP-311422-J,2023-02-25,1
FREP-311422-Z,2022-06-22,2
FREP-311670-G,2023-03-06,2
FREP-311458-G,2023-03-03,0
FREP-311503-Z,2022-06-23,1
FREP-311631-G,2023-03-06,2
FREP-311509-Z,2022-06-23,1
FREP-311590-G,2023-03-05,0
FREP-311613-J,2023-02-28,0
FREP-311636-G,2023-03-06,2
FREP-311655-G,2023-03-06,2
FREP-311656-Z,2022-06-23,1
FREP-311751-G,2023-03-07,0
FREP-311803-G,2023-03-07,0
FREP-311835-G,2023-03-08,0
FREP-311980-G,2023-03-08,0
FREP-311889-J,2023-03-03,0
FREP-311944-G,2023-03-08,0
FREP-311931-Z,2022-06-24,0
FREP-311935-J,2023-03-05,0
FREP-311984-Z,2022-06-28,0
FREP-312014-G,2023-03-09,0
FREP-311804-Z,2022-06-24,0
FREP-311838-G,2023-03-08,0
FREP-311923-J,2023-03-04,1
FREP-311885-J,2023-03-03,0
FREP-311950-G,2023-03-08,0
FREP-311951-Z,2022-06-24,0
FREP-312008-Z,2022-06-25,2
FREP-312027-Z,2022-06-25,2
FREP-312066-J,2023-03-06,2
FREP-312067-Z,2022-06-25,2
FREP-312068-G,2023-03-09,0
FREP-312094-Z,2022-06-25,2
FREP-312099-G,2023-03-09,0
FREP-312119-G,2023-03-10,3
FREP-312228-G,2023-03-10,3
FREP-312164-G,2023-03-10,3
FREP-312194-Z,2022-06-26,4
FREP-312271-J,2023-03-08,0
FREP-312331-J,2023-03-09,0
FREP-312232-J,2023-03-08,0
FREP-312261-G,2023-03-10,3
FREP-312283-J,2023-03-08,0
FREP-312345-J,2023-03-10,3
FREP-312347-J,2023-03-09,0
FREP-312275-J,2023-03-08,0
FREP-312104-G,2023-03-10,3
FREP-312112-Z,2022-06-26,4
FREP-312124-G,2023-03-10,3
FREP-312138-G,2023-03-10,3
FREP-312280-G,2023-03-11,0
FREP-314453-G,2023-04-01,2
FREP-314198-Z,2022-07-07,3
FREP-314381-G,2023-03-31,2
FREP-314471-G,2023-04-01,2
FREP-314397-G,2023-03-31,2
FREP-314448-Z,2022-07-08,1
FREP-314458-Z,2022-07-08,1
FREP-314465-Z,2022-07-16,2
FREP-314499-G,2023-04-01,2
FREP-314543-J,2023-04-06,0
FREP-314547-G,2023-04-02,0
FREP-314582-Z,2022-07-09,1
FREP-314587-J,2023-04-06,0
FREP-314594-J,2023-04-06,0
FREP-314613-J,2023-04-07,2
FREP-314621-J,2023-04-07,2
FREP-314681-Z,2022-07-10,1
FREP-314682-G,2023-04-04,3
FREP-314713-G,2023-04-11,2
FREP-314744-G,2023-04-04,3
FREP-314534-G,2023-04-02,0
FREP-314588-Z,2022-07-09,1
FREP-314590-Z,2022-07-09,1
FREP-314728-G,2022-12-31,0
FREP-314640-G,2023-04-04,3
FREP-314654-G,2023-05-18,1
FREP-314660-Z,2022-07-09,1
FREP-314707-J,2023-04-09,1
FREP-314676-G,2023-04-04,3
FREP-314688-G,2023-04-04,3
FREP-314727-J,2023-04-09,1
FREP-314731-Z,2022-07-10,1
FREP-314767-G,2023-04-04,3
FREP-314799-J,2023-04-11,2
FREP-314921-Z,2022-07-11,2
FREP-314818-G,2023-04-05,2
FREP-314857-G,2023-04-06,0
FREP-314881-J,2023-04-11,2
FREP-315010-G,2023-04-07,2
FREP-315011-J,2023-04-13,0
FREP-315029-G,2023-04-08,1
FREP-314867-G,2023-04-06,0
FREP-314782-Z,2022-07-10,1
FREP-314888-J,2023-04-11,2
FREP-314789-G,2023-04-14,4
FREP-314794-Z,2022-07-10,1
FREP-314820-Z,2022-07-11,2
FREP-314850-G,2023-04-05,2
FREP-314961-Z,2022-07-11,2
FREP-314986-G,2023-04-07,2
FREP-314990-Z,2022-07-11,2
FREP-315050-J,2023-04-14,4
FREP-315176-J,2023-04-17,1
FREP-315109-G,2023-04-09,1
FREP-315116-Z,2022-07-12,4
FREP-315120-G,2023-04-09,1
FREP-315127-G,2023-04-10,3
FREP-315162-J,2023-04-16,0
FREP-315178-J,2023-04-16,0
FREP-315270-J,2023-04-18,4
FREP-315276-J,2023-04-18,4
FREP-315339-J,2023-04-18,4
FREP-315109-Z,2022-07-12,4
FREP-315119-G,2023-04-09,1
FREP-315328-Z,2022-07-13,2
FREP-315333-Z,2022-07-13,2
FREP-315155-J,2023-04-16,0
FREP-315168-G,2023-04-10,3
FREP-315334-Z,2022-07-13,2
FREP-315183-Z,2022-07-12,4
FREP-315190-G,2023-04-10,3
FREP-315218-G,2023-04-12,2
FREP-315338-Z,2022-07-13,2
FREP-315271-Z,2022-07-12,4
FREP-315298-G,2023-04-11,2
FREP-315335-G,2023-04-15,1
FREP-315337-Z,2022-07-13,2
FREP-315447-G,2023-04-12,2
FREP-315635-G,2023-04-13,0
FREP-315638-J,2023-04-23,2
FREP-315345-G,2023-04-12,2
FREP-315480-G,2023-04-28,0
FREP-315416-G,2023-04-12,2
FREP-315418-G,2023-04-12,2
FREP-315583-G,2023-04-13,0
FREP-315467-G,2023-04-12,2
FREP-315469-J,2023-04-20,4
FREP-315533-G,2023-04-13,0
FREP-315540-Z,2022-07-13,2
FREP-315552-J,2023-04-21,0
FREP-315591-Z,2022-07-14,4
FREP-315667-J,2023-04-23,2
FREP-315761-G,2023-04-15,1
FREP-315815-Z,2022-07-15,0
FREP-315826-J,2023-04-25,0
FREP-315867-Z,2022-07-18,1
FREP-315870-G,2023-04-17,1
FREP-315879-G,2023-04-17,1
FREP-315898-Z,2022-07-15,0
FREP-315975-Z,2022-07-15,0
FREP-315681-G,2023-04-14,4
FREP-315751-J,2023-04-24,4
FREP-315945-Z,2022-07-15,0
FREP-315970-Z,2022-07-15,0
FREP-316199-J,2023-04-30,4
FREP-316028-Z,2022-07-16,2
FREP-316140-Z,2022-07-17,0
FREP-316212-J,2023-04-30,4
FREP-316259-G,2023-04-20,4
FREP-316328-G,2023-04-21,0
FREP-316519-G,2023-04-23,2
FREP-316408-J,2023-05-03,3
FREP-316416-Z,2022-07-18,1
FREP-316510-G,2023-04-23,2
FREP-316343-Z,2022-07-18,1
FREP-316354-Z,2022-07-18,1
FREP-316359-Z,2022-07-18,1
FREP-316360-Z,2022-07-18,1
FREP-316379-G,2023-04-21,0
FREP-316398-G,2023-04-21,0
FREP-316417-G,2023-04-21,0
FREP-316418-Z,2022-07-18,1
FREP-316534-G,2023-04-23,2
FREP-316481-Z,2022-07-18,1
FREP-316457-Z,2022-07-18,1
FREP-316461-G,2023-04-22,1
FREP-316479-G,2023-04-22,1
FREP-316535-G,2023-04-23,2
FREP-316514-Z,2022-07-19,3
FREP-316517-J,2023-05-04,1
FREP-316559-G,2023-04-24,4
FREP-316570-G,2023-05-14,3
FREP-316762-Z,2022-07-19,3
FREP-316657-J,2023-05-06,3
FREP-316693-J,2023-05-07,2
FREP-316706-J,2023-05-07,2
FREP-316763-Z,2022-07-19,3
FREP-316809-J,2023-05-09,3
FREP-316585-J,2023-05-05,2
FREP-316624-J,2023-05-05,2
FREP-316634-G,2023-04-24,4
FREP-316865-J,2023-05-09,3
FREP-316647-Z,2022-07-19,3
FREP-316672-G,2023-04-25,0
FREP-316695-Z,2022-07-19,3
FREP-316701-Z,2022-07-19,3
FREP-316703-Z,2022-07-19,3
FREP-316714-G,2023-04-25,0
FREP-316740-Z,2022-07-19,3
FREP-316749-G,2023-04-26,3
FREP-316766-J,2023-05-09,3
FREP-316844-Z,2022-07-19,3
FREP-316779-Z,2022-07-19,3
FREP-316818-Z,2022-07-19,3
FREP-316819-G,2023-04-27,3
FREP-316834-G,2023-04-27,3
FREP-316837-Z,2022-07-19,3
FREP-316855-Z,2022-07-19,3
FREP-316858-Z,2022-07-19,3
FREP-316877-Z,2022-07-19,3
FREP-316883-J,2023-05-09,3
FREP-316890-Z,2022-07-19,3
FREP-316891-J,2023-05-10,0
FREP-316905-J,2023-05-10,0
FREP-316959-J,2023-05-10,0
FREP-316935-Z,2022-07-19,3
FREP-316958-Z,2022-07-20,4
FREP-317138-Z,2022-07-20,4
FREP-316975-Z,2022-07-20,4
FREP-316993-J,2023-05-11,0
FREP-317028-G,2023-04-28,0
FREP-317063-Z,2022-07-20,4
FREP-317145-G,2023-04-30,4
FREP-317083-J,2023-05-12,1
FREP-317100-J,2023-05-12,1
FREP-317144-J,2023-05-13,1
FREP-317148-G,2023-04-30,4
FREP-316893-G,2023-04-27,3
FREP-316896-J,2023-05-10,0
FREP-316907-Z,2022-07-19,3
FREP-316917-G,2023-04-27,3
FREP-316976-Z,2022-07-20,4
FREP-316995-J,2023-05-11,0
FREP-317036-G,2023-04-28,0
FREP-317084-Z,2022-07-20,4
FREP-317085-G,2023-04-29,1
FREP-317093-Z,2022-07-20,4
FREP-317108-Z,2022-07-20,4
FREP-317224-J,2023-05-15,4
FREP-317422-G,2023-05-03,3
FREP-317435-J,2023-05-16,4
FREP-317505-J,2023-05-17,1
FREP-317572-J,2023-05-18,1
FREP-317416-G,2023-05-03,3
FREP-317205-J,2023-05-14,3
FREP-317213-G,2023-05-01,4
FREP-317230-G,2023-05-09,3
FREP-317238-G,2023-05-02,4
FREP-317240-Z,2022-07-21,3
FREP-317266-J,2023-05-15,4
FREP-317325-J,2023-05-16,4
FREP-317344-G,2023-05-03,3
FREP-317421-Z,2022-07-25,3
FREP-317601-G,2023-05-05,2
FREP-317603-G,2023-05-05,2
FREP-317603-J,2023-05-19,4
FREP-317616-Z,2022-07-22,1
FREP-317627-Z,2022-07-23,4
FREP-317659-G,2023-05-05,2
FREP-317717-Z,2022-07-23,4
FREP-317773-G,2023-05-07,2
FREP-317787-Z,2022-07-24,0
FREP-317794-J,2023-05-21,4
FREP-318005-J,2023-05-24,4
FREP-318011-G,2023-05-09,3
FREP-318172-J,2023-05-26,3
FREP-318061-G,2023-05-10,0
FREP-318068-Z,2022-07-25,3
FREP-318242-J,2023-05-27,4
FREP-318246-Z,2022-07-26,3
FREP-317872-G,2023-05-09,3
FREP-317875-G,2023-05-09,3
FREP-318098-G,2023-05-10,0
FREP-317885-Z,2022-07-25,3
FREP-317888-G,2023-05-09,3
FREP-318063-G,2023-05-10,0
FREP-318140-G,2023-05-10,0
FREP-317926-J,2023-05-23,4
FREP-318022-J,2023-05-24,4
FREP-318033-Z,2022-07-25,3
FREP-318226-J,2023-05-26,3
FREP-318169-Z,2022-07-26,3
FREP-318180-Z,2022-07-26,3
FREP-318342-J,2023-05-29,0
FREP-318320-J,2023-05-29,0
FREP-318380-G,2023-05-12,1
FREP-318433-J,2023-05-30,0
FREP-318472-G,2023-05-14,3
FREP-318487-G,2023-05-14,3
FREP-318494-Z,2022-07-27,1
FREP-318581-G,2023-05-15,4
FREP-318617-G,2023-05-16,4
FREP-318618-G,2023-05-16,4
FREP-318297-J,2023-05-28,4
FREP-318325-G,2023-05-12,1
FREP-318326-J,2023-05-29,0
FREP-318395-G,2023-05-13,1
FREP-318419-G,2023-05-13,1
FREP-318447-G,2023-05-14,3
FREP-318587-Z,2022-07-26,3
FREP-318621-J,2023-06-01,1
FREP-322650-G,2023-06-23,0
FREP-322845-G,2023-06-25,4
FREP-322704-G,2023-06-23,0
FREP-322819-G,2023-06-24,0
FREP-322843-G,2023-06-25,4
FREP-322886-Z,2022-08-19,3
FREP-322897-G,2023-06-26,3
FREP-322925-J,2023-07-26,4
FREP-322822-G,2023-06-24,0
FREP-322892-J,2023-07-23,2
FREP-322920-G,2023-06-26,3
FREP-322843-Z,2022-08-18,3
FREP-322890-G,2023-06-25,4
FREP-322943-G,2023-06-26,3
FREP-323205-J,2023-07-27,3
FREP-323071-G,2023-06-27,0
FREP-323025-G,2023-06-26,3
FREP-323094-Z,2022-08-20,1
FREP-323294-J,2023-07-28,1
FREP-323246-Z,2022-08-21,0
FREP-323155-Z,2022-08-20,1
FREP-323042-G,2023-06-27,0
FREP-323055-G,2023-06-27,0
FREP-323080-G,2023-06-27,0
FREP-323125-Z,2022-08-20,1
FREP-323181-J,2023-07-26,4
FREP-323308-G,2023-06-28,3
FREP-323321-G,2023-06-29,4
FREP-323335-Z,2022-08-22,2
FREP-323683-J,2023-08-02,2
FREP-323419-J,2023-07-30,1
FREP-323449-J,2023-07-30,1
FREP-323694-J,2023-08-02,2
FREP-323506-J,2023-07-31,1
FREP-323501-J,2023-07-31,1
FREP-323501-G,2023-06-30,1
FREP-323456-G,2023-06-29,4
FREP-323417-J,2023-07-29,0
FREP-323425-G,2023-06-29,4
FREP-323429-G,2023-06-29,4
FREP-323480-G,2023-06-30,1
FREP-323624-G,2023-06-30,1
FREP-324028-G,2023-07-05,0
FREP-323741-G,2023-07-02,2
FREP-323902-G,2023-07-04,2
FREP-323771-G,2023-07-03,0
FREP-324004-J,2023-08-05,0
FREP-324059-J,2023-08-06,2
FREP-323830-J,2023-08-04,3
FREP-323896-Z,2022-09-04,3
FREP-323928-G,2023-07-04,2
FREP-323951-J,2023-08-04,3
FREP-323999-J,2023-09-05,4
FREP-324031-J,2023-08-05,0
FREP-324027-G,2023-07-04,2
FREP-323800-J,2023-08-03,0
FREP-323875-G,2023-07-03,0
FREP-323751-G,2023-07-02,2
FREP-323846-G,2023-07-03,0
FREP-324069-Z,2022-08-24,2
FREP-324084-Z,2022-08-25,3
FREP-324321-Z,2022-08-25,3
FREP-324108-G,2023-07-24,2
FREP-324323-G,2023-07-07,0
FREP-324175-J,2023-08-08,3
FREP-324263-Z,2022-08-26,4
FREP-324305-Z,2022-08-25,3
FREP-324315-J,2023-08-10,0
FREP-324362-Z,2022-08-25,3
FREP-324381-Z,2022-08-25,3
FREP-324107-Z,2022-08-25,3
FREP-324197-Z,2022-08-25,3
FREP-324300-G,2023-07-07,0
FREP-324187-Z,2022-08-25,3
FREP-324192-Z,2022-08-25,3
FREP-324539-G,2023-07-09,3
FREP-324645-J,2023-08-15,0
FREP-324419-Z,2022-08-26,4
FREP-324440-J,2023-08-11,3
FREP-324534-G,2023-07-09,3
FREP-324484-J,2023-08-12,1
FREP-324560-Z,2022-08-26,4
FREP-324593-G,2023-07-10,0
FREP-324593-J,2023-08-14,3
FREP-324511-G,2023-07-08,3
FREP-324669-J,2023-08-15,0
FREP-324549-G,2023-07-09,3
FREP-326859-Z,2022-09-06,3
FREP-326643-Z,2022-09-06,3
FREP-326664-G,2023-07-25,2
FREP-326691-G,2023-07-25,2
FREP-326824-J,2023-09-13,4
FREP-326736-Z,2022-09-06,3
FREP-326751-J,2023-09-12,3
FREP-326898-J,2023-09-14,1
FREP-326958-G,2023-07-27,3
FREP-326799-Z,2022-09-07,3
FREP-326830-J,2023-09-13,4
FREP-326845-J,2023-09-14,1
FREP-326845-Z,2022-09-06,3
FREP-326862-G,2023-07-27,3
FREP-326902-G,2023-07-27,3
FREP-326907-G,2023-07-27,3
FREP-326907-Z,2022-09-07,3
FREP-327329-J,2023-09-20,0
FREP-327110-Z,2022-09-08,3
FREP-327038-J,2023-09-16,2
FREP-327319-Z,2022-09-09,0
FREP-327024-J,2023-09-16,2
FREP-327036-J,2023-09-16,2
FREP-327075-J,2023-09-17,2
FREP-327334-J,2023-09-20,0
FREP-326990-G,2023-07-27,3
FREP-327132-Z,2022-09-08,3
FREP-327073-J,2023-09-17,2
FREP-327039-G,2023-07-28,1
FREP-327067-G,2023-07-28,1
FREP-327116-G,2023-07-28,1
FREP-327126-Z,2022-09-08,3
FREP-327135-J,2023-09-18,1
FREP-327157-G,2023-07-29,0
FREP-327157-Z,2022-09-08,3
FREP-327159-Z,2022-09-08,3
FREP-327160-G,2023-07-29,0
FREP-327190-Z,2022-09-08,3
FREP-327198-Z,2022-09-08,3
FREP-327242-G,2023-07-30,1
FREP-327246-G,2023-07-30,1
FREP-327335-G,2023-07-31,1
FREP-327334-Z,2022-09-08,3
FREP-327463-Z,2022-09-09,0
FREP-327359-Z,2022-09-09,0
FREP-327611-G,2023-08-02,2
FREP-327429-J,2023-09-20,0
FREP-327538-J,2023-09-21,2
FREP-327580-G,2023-08-02,2
FREP-327624-G,2023-08-02,2
FREP-327356-Z,2022-09-09,0
FREP-327608-J,2023-09-22,0
FREP-327369-J,2023-09-20,0
FREP-327560-J,2023-09-22,0
FREP-327382-J,2023-09-20,0
FREP-327398-G,2023-07-31,1
FREP-327400-J,2023-09-20,0
FREP-327579-J,2023-09-22,0
FREP-327418-J,2023-09-20,0
FREP-327464-G,2023-08-01,2
FREP-327483-Z,2022-09-13,1
FREP-327485-G,2023-08-01,2
FREP-327544-G,2023-08-01,2
FREP-327497-J,2023-09-21,2
FREP-327503-G,2023-08-01,2
FREP-327579-Z,2022-09-10,2
FREP-327505-G,2023-08-01,2
FREP-327547-J,2023-09-21,2
FREP-327564-J,2023-09-21,2
FREP-327602-Z,2022-09-10,2
FREP-327615-Z,2022-09-10,2
FREP-327628-Z,2022-09-10,2
FREP-327639-Z,2022-09-10,2
FREP-327698-G,2023-08-02,2
FREP-327701-J,2023-09-24,1
FREP-327714-J,2023-09-25,0
FREP-327720-J,2023-09-24,1
FREP-327762-Z,2022-09-11,1
FREP-327768-G,2023-08-03,0
FREP-327873-G,2023-08-04,3
FREP-327970-G,2023-08-05,0
FREP-327994-G,2023-08-05,0
FREP-327999-J,2023-09-29,3
FREP-328003-G,2023-08-05,0
FREP-327687-J,2023-09-23,1
FREP-327687-Z,2022-09-11,1
FREP-327723-G,2023-08-03,0
FREP-327761-G,2023-08-03,0
FREP-327804-Z,2022-09-12,0
FREP-327759-Z,2022-09-11,1
FREP-327794-Z,2022-09-12,0
FREP-327816-Z,2022-09-13,1
FREP-327860-G,2023-08-04,3
FREP-327879-J,2023-09-27,2
FREP-327898-G,2023-08-04,3
FREP-327952-G,2023-08-05,0
FREP-327961-G,2023-08-05,0
FREP-327992-G,2023-08-05,0
FREP-327980-G,2023-08-05,0
FREP-328009-Z,2022-09-13,1
FREP-328352-Z,2022-11-09,4
FREP-328017-G,2023-08-05,0
FREP-328017-Z,2022-09-12,0
FREP-328148-G,2023-08-06,2
FREP-328022-G,2023-08-05,0
FREP-328042-G,2023-08-05,0
FREP-328029-Z,2022-09-12,0
FREP-328030-G,2023-08-05,0
FREP-328076-Z,2022-09-13,1
FREP-328043-G,2023-08-05,0
FREP-328050-Z,2022-09-13,1
FREP-328053-G,2023-08-06,2
FREP-328328-G,2023-08-08,3
FREP-328093-Z,2022-09-13,1
FREP-328133-G,2023-08-06,2
FREP-328120-Z,2022-09-13,1
FREP-328121-G,2023-08-07,4
FREP-328247-G,2023-08-07,4
FREP-328267-G,2023-08-07,4
FREP-328277-Z,2022-09-14,3
FREP-328426-G,2023-08-09,4
FREP-328679-G,2023-08-10,0
FREP-328642-G,2023-08-10,0
FREP-328793-Z,2022-09-16,1
FREP-328488-Z,2022-09-15,2
FREP-328566-G,2023-08-10,0
FREP-328704-Z,2022-09-16,1
FREP-320730-G,2023-06-06,2
FREP-320737-J,2023-06-27,0
FREP-321069-J,2023-08-07,4
FREP-320847-G,2023-06-08,1
FREP-320991-G,2023-06-09,0
FREP-320952-Z,2022-08-10,2
FREP-320981-G,2023-06-08,1
FREP-321040-G,2023-06-09,0
FREP-321087-G,2023-06-09,0
FREP-321134-J,2023-07-01,2
FREP-321266-J,2023-07-03,0
FREP-321179-G,2023-06-10,1
FREP-321205-G,2023-06-10,1
FREP-321276-Z,2022-08-11,3
FREP-321319-Z,2022-08-11,3
FREP-321139-Z,2022-08-10,2
FREP-321143-G,2023-06-10,1
FREP-321221-G,2023-06-10,1
FREP-321165-G,2023-06-10,1
FREP-321191-G,2023-06-10,1
FREP-321229-G,2023-06-10,1
FREP-321301-G,2023-06-11,1
FREP-321285-G,2023-06-11,1
FREP-321303-Z,2022-08-11,3
FREP-321343-Z,2022-08-11,3
FREP-322316-G,2023-06-19,1
FREP-322316-J,2023-07-15,2
FREP-322571-G,2023-06-26,3
FREP-322361-J,2023-07-16,2
FREP-322602-Z,2022-08-18,3
FREP-322564-G,2023-06-22,1
FREP-322323-G,2023-06-19,1
FREP-322345-G,2023-06-19,1
FREP-322427-Z,2022-08-17,0
FREP-322444-J,2023-07-17,3
FREP-322623-G,2023-06-22,1
FREP-321681-G,2023-06-14,2
FREP-321682-G,2023-06-14,2
FREP-321689-Z,2022-08-13,3
FREP-321705-G,2023-06-14,2
FREP-296446-G,2022-11-01,1
FREP-296443-J,2022-09-06,3
FREP-296537-Z,2022-03-27,3
FREP-296538-G,2022-11-01,1
FREP-296595-G,2022-11-01,1
FREP-296653-J,2022-10-09,4
FREP-296972-J,2022-09-12,0
FREP-296758-G,2022-11-02,1
FREP-296822-J,2022-09-09,0
FREP-296813-J,2022-09-09,0
FREP-296852-G,2022-11-03,4
FREP-296891-G,2022-11-03,4
FREP-296943-J,2022-09-11,1
FREP-296966-G,2022-11-04,3
FREP-296661-Z,2022-03-28,1
FREP-296961-G,2022-11-04,3
FREP-296688-Z,2022-03-28,1
FREP-296973-G,2022-11-04,3
FREP-297312-J,2022-09-16,1
FREP-297069-J,2022-09-13,1
FREP-297111-J,2022-09-13,1
FREP-297132-J,2022-09-14,3
FREP-297174-G,2022-11-05,3
FREP-297316-G,2022-11-07,3
FREP-297279-G,2022-11-06,1
FREP-296989-Z,2022-03-30,1
FREP-297062-Z,2022-03-30,1
FREP-297093-J,2022-09-13,1
FREP-297096-J,2022-09-13,1
FREP-297151-G,2022-11-05,3
FREP-297178-Z,2022-03-31,2
FREP-297196-Z,2022-03-31,2
FREP-297293-G,2022-11-07,3
FREP-297609-G,2022-11-09,4
FREP-297503-Z,2022-04-01,3
FREP-297516-J,2022-09-20,4
FREP-297553-J,2022-09-20,4
FREP-297577-Z,2022-04-02,1
FREP-297585-G,2022-11-08,2
FREP-297613-G,2022-11-09,4
FREP-297649-J,2022-09-22,2
FREP-297436-Z,2023-02-27,4
FREP-297429-G,2022-11-08,2
FREP-297651-G,2022-11-09,4
FREP-297651-Z,2022-02-26,3
FREP-297659-Z,2022-04-02,1
FREP-297676-G,2022-11-09,4
FREP-297683-G,2022-11-09,4
FREP-297947-G,2022-11-12,3
FREP-297783-G,2022-11-11,2
FREP-297882-J,2022-09-25,3
FREP-298006-J,2022-09-27,3
FREP-297775-G,2022-11-10,2
FREP-297846-Z,2022-04-04,1
FREP-297699-Z,2022-04-03,3
FREP-297739-Z,2022-04-03,3
FREP-297743-Z,2022-04-03,3
FREP-298026-G,2022-11-13,4
FREP-297830-J,2022-09-23,3
FREP-298007-Z,2022-04-04,1
FREP-298077-J,2022-09-28,4
FREP-298331-J,2022-10-01,1
FREP-298406-J,2022-10-03,3
FREP-298079-G,2022-11-14,0
FREP-298107-J,2022-09-28,4
FREP-298234-G,2022-11-15,0
FREP-298240-Z,2022-04-06,4
FREP-298308-G,2022-11-15,0
FREP-298376-Z,2022-04-06,4
FREP-298464-Z,2022-04-06,4
FREP-298647-J,2022-10-05,4
FREP-298471-G,2022-11-17,0
FREP-298544-G,2022-11-17,0
FREP-298648-G,2022-11-17,0
FREP-298673-G,2022-11-18,4
FREP-298644-Z,2022-04-07,3
FREP-298660-J,2022-10-06,1
FREP-298713-Z,2022-04-07,3
FREP-298716-G,2022-11-18,4
FREP-298438-G,2022-11-16,0
FREP-298439-Z,2022-04-06,4
FREP-298442-J,2022-10-31,3
FREP-298450-Z,2022-04-06,4
FREP-298693-Z,2022-04-07,3
FREP-298661-J,2022-10-06,1
FREP-298662-J,2022-10-06,1
FREP-298968-G,2022-11-21,2
FREP-298883-G,2022-11-19,2
FREP-298892-Z,2022-04-08,3
FREP-299084-G,2022-11-21,2
FREP-299022-J,2022-10-10,1
FREP-298764-Z,2022-04-07,3
FREP-301175-Z,2022-04-23,3
FREP-301131-Z,2022-04-22,2
FREP-301177-Z,2022-04-23,3
FREP-301268-G,2022-12-10,1
FREP-300963-Z,2022-04-22,2
FREP-301140-G,2022-12-09,3
FREP-301267-J,2022-11-05,3
FREP-301283-Z,2022-04-27,3
FREP-301292-Z,2022-04-24,2
FREP-301355-Z,2022-04-25,0
FREP-301381-J,2022-11-07,3
FREP-301360-J,2022-11-07,3
FREP-301514-J,2022-11-08,2
FREP-301327-J,2022-11-06,1
FREP-301419-J,2022-11-07,3
FREP-301473-J,2022-11-07,3
FREP-301449-J,2022-11-07,3
FREP-301456-G,2022-12-11,2
FREP-301291-J,2022-11-06,1
FREP-301302-G,2022-12-10,1
FREP-301317-Z,2022-04-24,2
FREP-301358-G,2022-12-11,2
FREP-301372-J,2022-11-07,3
FREP-301414-G,2022-12-11,2
FREP-301422-G,2022-12-14,0
FREP-301465-Z,2022-04-26,2
FREP-301486-Z,2022-04-25,0
FREP-301564-G,2022-12-12,4
FREP-301571-Z,2022-04-26,2
FREP-282648-Z,2022-02-08,1
FREP-282670-Z,2022-02-03,2
FREP-282671-Z,2022-02-03,2
FREP-282997-G,2022-06-25,2
FREP-283012-G,2022-06-25,2
FREP-282697-G,2022-06-22,2
FREP-282843-G,2022-06-23,1
FREP-282859-Z,2022-02-04,2
FREP-282757-J,2022-01-19,4
FREP-282811-Z,2022-02-03,2
FREP-282803-G,2022-06-23,1
FREP-282854-Z,2022-02-04,2
FREP-282861-G,2022-06-23,1
FREP-282872-Z,2022-02-04,2
FREP-282896-Z,2022-02-04,2
FREP-282937-Z,2022-02-04,2
FREP-282958-G,2022-06-24,0
FREP-282966-Z,2022-02-04,2
FREP-282977-G,2022-06-25,2
FREP-283030-J,2022-01-21,0
FREP-283082-Z,2022-02-05,3
FREP-283094-Z,2022-02-05,3
FREP-283095-Z,2022-02-05,3
FREP-283145-G,2022-06-29,0
FREP-283258-J,2022-01-24,4
FREP-283328-G,2022-06-29,0
