Incident Reference,date,fold
FREP-321929-Z,2022-08-15,0
FREP-321399-Z,2022-08-12,3
FREP-295155-Z,2022-02-18,0
FREP-295159-G,2022-10-21,3
FREP-295257-G,2022-10-23,2
FREP-295351-G,2022-10-23,2
FREP-295962-Z,2022-02-18,0
FREP-296319-G,2022-11-01,1
FREP-296315-G,2022-11-01,1
FREP-296013-Z,2022-02-18,0
FREP-296293-G,2022-11-01,1
FREP-296321-G,2022-11-01,1
FREP-296333-G,2022-11-01,1
FREP-296376-G,2022-11-01,1
FREP-296395-G,2022-11-01,1
FREP-296356-G,2022-11-01,1
FREP-296341-G,2022-11-01,1
FREP-296375-G,2022-11-01,1
FREP-296449-Z,2022-02-19,1
FREP-296483-Z,2022-03-27,1
FREP-296573-Z,2022-02-20,2
FREP-296965-G,2022-11-04,0
FREP-296898-G,2022-11-03,2
FREP-298387-G,2022-11-16,2
FREP-298421-G,2022-11-16,2
FREP-298449-G,2022-11-16,2
FREP-298453-G,2022-11-17,0
FREP-298760-Z,2022-04-07,3
FREP-299701-G,2022-11-27,4
FREP-283528-G,2022-07-01,0
FREP-284605-Z,2022-02-14,3
FREP-284642-Z,2022-02-15,0
FREP-285063-G,2022-07-18,2
FREP-285073-G,2022-07-18,2
FREP-285206-G,2022-07-19,4
FREP-285235-G,2022-07-19,4
FREP-285125-G,2022-07-18,2
FREP-285275-G,2022-07-19,4
FREP-285166-G,2022-07-19,4
FREP-285388-G,2022-07-19,4
FREP-285619-Z,2022-02-17,4
FREP-303785-G,2022-12-28,2
FREP-303883-G,2022-12-29,4
FREP-304242-G,2022-12-31,1
FREP-304191-G,2022-12-31,1
FREP-304280-G,2023-01-01,3
FREP-305220-Z,2022-05-18,3
FREP-305354-Z,2022-05-19,3
FREP-305771-G,2023-01-11,1
FREP-305839-G,2023-01-12,0
FREP-291971-Z,2022-03-01,0
FREP-292114-Z,2022-02-18,0
FREP-292247-Z,2022-03-02,2
FREP-292546-Z,2022-03-04,0
FREP-292943-Z,2022-02-18,0
FREP-292937-G,2022-09-30,1
FREP-292951-G,2022-09-30,1
FREP-293245-Z,2022-03-08,3
FREP-293169-Z,2022-02-18,0
FREP-293198-G,2022-10-03,2
FREP-293442-G,2022-10-05,4
FREP-293265-Z,2022-02-18,0
FREP-293464-Z,2022-03-09,0
FREP-293526-G,2022-10-06,4
FREP-293705-Z,2022-03-10,2
FREP-294181-G,2022-10-13,3
FREP-294609-G,2022-10-17,2
FREP-289959-Z,2022-02-22,1
FREP-289822-G,2022-09-02,4
FREP-289886-Z,2022-02-22,1
FREP-290389-G,2022-09-07,1
FREP-290073-Z,2022-02-22,1
FREP-290376-Z,2022-02-18,0
FREP-290654-G,2022-09-08,2
FREP-290667-Z,2022-02-24,3
FREP-306177-G,2023-01-14,3
FREP-306216-Z,2022-05-24,0
FREP-306260-Z,2022-05-24,0
FREP-291272-Z,2022-02-26,0
FREP-306605-Z,2022-05-26,4
FREP-306580-G,2023-01-17,0
FREP-306458-Z,2022-05-25,0
FREP-307160-Z,2022-05-30,1
FREP-307225-G,2023-01-22,3
FREP-13320-W,2021-07-02,1
FREP-13707-W,2021-09-16,4
FREP-307511-Z,2022-06-01,0
FREP-14964-W,2022-11-23,1
FREP-14478-W,2022-07-19,4
FREP-14715-W,2022-10-20,1
FREP-307934-Z,2022-06-05,1
FREP-307938-Z,2022-06-05,1
FREP-15491-W,2023-04-11,4
FREP-307855-Z,2022-06-04,3
FREP-307863-Z,2022-06-04,3
FREP-307944-Z,2022-06-05,1
FREP-307992-Z,2022-06-05,1
FREP-320906-G,2023-06-13,2
FREP-17823-U,2021-06-25,2
FREP-17928-U,2021-07-04,4
FREP-321183-G,2023-06-10,4
FREP-18257-U,2021-07-29,1
FREP-321220-G,2023-06-10,4
FREP-321146-Z,2022-08-10,4
FREP-19235-U,2021-10-28,1
FREP-321159-G,2023-06-10,4
FREP-320629-G,2023-06-06,1
FREP-19684-U,2022-02-24,3
FREP-19703-U,2022-02-23,1
FREP-21671-U,2023-05-27,0
FREP-21686-U,2023-05-28,0
FREP-21796-U,2023-07-12,4
FREP-21866-U,2023-07-15,3
FREP-306349-Z,2022-05-25,0
FREP-306157-G,2023-01-14,3
FREP-282996-Z,2022-02-05,2
FREP-234525-Z,2021-05-03,2
FREP-283381-G,2022-06-29,2
FREP-234556-Z,2021-05-03,2
FREP-283292-Z,2022-02-06,3
FREP-283297-Z,2022-02-06,3
FREP-234619-Z,2021-05-04,1
FREP-234630-Z,2021-05-04,1
FREP-234645-Z,2021-05-04,1
FREP-283476-G,2022-06-30,1
FREP-283553-G,2022-07-01,0
FREP-284120-G,2022-07-08,1
FREP-284280-G,2022-07-10,1
FREP-284614-Z,2022-02-14,3
FREP-284631-G,2022-07-14,3
FREP-285039-G,2022-07-18,2
FREP-285260-G,2022-07-19,4
FREP-285173-G,2022-07-19,4
FREP-285181-G,2022-07-19,4
FREP-285109-G,2022-07-18,2
FREP-285299-J,2022-02-19,1
FREP-285115-G,2022-07-18,2
FREP-285116-G,2022-07-18,2
FREP-285216-G,2022-07-19,4
FREP-285208-G,2022-07-19,4
FREP-285251-Z,2022-02-16,2
FREP-285297-Z,2022-02-16,2
FREP-285316-G,2022-07-19,4
FREP-285429-Z,2022-02-16,2
FREP-285447-Z,2022-02-16,2
FREP-285482-G,2022-07-20,3
FREP-285500-Z,2022-02-16,2
FREP-285597-G,2022-07-20,3
FREP-285751-Z,2022-02-17,4
FREP-285566-Z,2022-02-17,4
FREP-285659-G,2022-07-21,1
FREP-285648-G,2022-07-20,3
FREP-285651-G,2022-07-21,1
FREP-285754-G,2022-07-21,1
FREP-285875-Z,2022-02-18,0
FREP-285894-Z,2022-02-18,0
FREP-285964-G,2022-07-24,4
FREP-286064-Z,2022-02-18,0
FREP-286149-Z,2022-02-18,0
FREP-286150-Z,2022-02-18,0
FREP-286162-Z,2022-02-18,0
FREP-286175-Z,2022-02-18,0
FREP-286330-Z,2022-02-18,0
FREP-286205-Z,2022-02-18,0
FREP-286213-Z,2022-02-18,0
FREP-286276-G,2022-07-27,4
FREP-286404-Z,2022-02-20,2
FREP-286406-Z,2022-02-18,0
FREP-286473-Z,2022-02-18,0
FREP-286360-Z,2022-02-18,0
FREP-286500-Z,2022-02-18,0
FREP-286507-Z,2022-02-18,0
FREP-286576-Z,2022-02-18,0
FREP-286639-Z,2022-02-18,0
FREP-287846-G,2022-08-14,1
FREP-297009-G,2022-11-04,0
FREP-297182-Z,2022-03-31,1
FREP-297234-Z,2022-03-31,1
FREP-297268-G,2022-11-06,1
FREP-297270-Z,2022-03-31,1
FREP-297302-Z,2022-03-31,1
FREP-297369-Z,2022-02-20,2
FREP-297438-G,2022-11-08,0
FREP-297606-G,2022-11-09,4
FREP-297667-Z,2022-02-18,0
FREP-298183-G,2022-11-15,3
FREP-300235-Z,2022-04-18,0
FREP-300350-G,2022-12-02,1
FREP-301697-G,2022-12-13,3
FREP-301727-G,2022-12-13,3
FREP-268587-G,2022-02-24,3
FREP-268634-G,2022-02-20,2
FREP-269017-G,2022-02-20,2
FREP-268870-G,2022-02-20,2
FREP-269921-G,2022-02-24,3
FREP-269963-G,2022-02-22,1
FREP-270214-G,2022-03-01,0
FREP-270033-G,2022-02-22,1
FREP-270128-G,2022-02-22,1
FREP-270206-G,2022-03-13,4
FREP-270309-G,2022-02-23,1
FREP-270312-G,2022-02-25,3
FREP-270586-G,2022-02-24,3
FREP-270347-G,2022-02-23,1
FREP-270606-G,2022-02-24,3
FREP-270307-Z,2021-11-18,2
FREP-270361-G,2022-02-23,1
FREP-270401-G,2022-02-23,1
FREP-270458-G,2022-02-23,1
FREP-270522-G,2022-02-23,1
FREP-270608-G,2022-02-21,4
FREP-270580-G,2022-02-23,1
FREP-270840-G,2022-02-24,3
FREP-270646-G,2022-02-24,3
FREP-270664-G,2022-02-24,3
FREP-270687-G,2022-02-24,3
FREP-270992-G,2022-02-25,3
FREP-270750-G,2022-02-25,3
FREP-270869-G,2022-02-24,3
FREP-271273-G,2022-02-27,4
FREP-271120-G,2022-02-25,3
FREP-271210-G,2022-02-26,0
FREP-271534-Z,2021-11-27,4
FREP-271666-Z,2021-11-27,4
FREP-271604-Z,2021-11-27,4
FREP-271951-G,2022-03-03,3
FREP-272392-Z,2021-12-01,2
FREP-272584-Z,2021-12-02,3
FREP-274883-G,2022-04-01,0
FREP-275329-G,2022-04-05,3
FREP-275487-G,2022-04-06,1
FREP-275500-G,2022-04-07,3
FREP-275489-Z,2021-12-19,4
FREP-275359-Z,2021-12-18,1
FREP-292397-Z,2022-03-03,3
FREP-292449-Z,2022-03-03,3
FREP-292818-Z,2022-02-18,0
FREP-293069-G,2022-10-02,2
FREP-293500-G,2022-10-05,4
FREP-293964-Z,2022-03-11,4
FREP-294553-G,2022-10-17,2
FREP-288097-Z,2022-02-19,1
FREP-288076-Z,2022-02-19,1
FREP-288120-Z,2022-02-19,1
FREP-288229-Z,2022-02-19,1
FREP-288246-Z,2022-02-19,1
FREP-288450-Z,2022-02-20,2
FREP-288823-Z,2022-02-20,2
FREP-288926-G,2022-08-24,3
FREP-289018-G,2022-08-24,3
FREP-289032-G,2022-08-25,1
FREP-289591-Z,2022-02-21,4
FREP-289655-Z,2022-02-21,4
FREP-289700-Z,2022-02-18,0
FREP-264045-Z,2021-10-08,3
FREP-265652-Z,2021-10-20,3
FREP-275578-G,2022-02-21,4
FREP-276574-Z,2021-12-28,1
FREP-276526-Z,2021-12-27,4
FREP-276593-Z,2021-12-28,1
FREP-278153-Z,2022-01-08,1
FREP-255886-G,2021-09-23,2
FREP-255995-G,2021-09-29,4
FREP-255716-G,2021-09-14,1
FREP-267238-G,2022-02-18,0
FREP-267241-G,2022-02-18,0
FREP-267173-G,2022-02-18,0
FREP-267204-G,2022-02-18,0
FREP-267219-G,2022-02-18,0
FREP-267287-G,2022-02-18,0
FREP-267263-G,2022-02-18,0
FREP-267300-G,2022-02-18,0
FREP-267266-G,2022-02-18,0
FREP-267196-Z,2021-10-29,2
FREP-267272-G,2022-02-18,0
FREP-267306-G,2022-02-18,0
FREP-267362-G,2022-02-23,1
FREP-267352-G,2022-02-18,0
FREP-267514-G,2022-02-22,1
FREP-267402-G,2022-02-18,0
FREP-267401-G,2022-02-18,0
FREP-267443-G,2022-02-18,0
FREP-267470-G,2022-02-18,0
FREP-267475-G,2022-02-26,0
FREP-267455-Z,2021-10-31,1
FREP-267530-G,2022-02-18,0
FREP-267552-G,2022-02-18,0
FREP-267467-Z,2021-10-31,1
FREP-267501-G,2022-02-19,1
FREP-267591-G,2022-02-18,0
FREP-267618-G,2022-02-18,0
FREP-267619-G,2022-02-21,4
FREP-267632-G,2022-02-18,0
FREP-267800-G,2022-02-18,0
FREP-267672-G,2022-02-18,0
FREP-267681-G,2022-02-18,0
FREP-267626-G,2022-02-18,0
FREP-267650-G,2022-02-18,0
FREP-267732-G,2022-02-18,0
FREP-267824-G,2022-02-19,1
FREP-267813-G,2022-02-18,0
FREP-267897-G,2022-02-19,1
FREP-267910-G,2022-02-18,0
FREP-267958-G,2022-02-18,0
FREP-268076-G,2022-02-18,0
FREP-267890-Z,2021-11-02,3
FREP-267984-G,2022-02-20,2
FREP-268244-G,2022-02-19,1
FREP-267985-G,2022-02-19,1
FREP-268086-G,2022-02-19,1
FREP-268102-G,2022-02-19,1
FREP-268241-G,2022-02-19,1
FREP-268395-G,2022-02-19,1
FREP-268305-G,2022-02-19,1
FREP-268397-G,2022-02-19,1
FREP-268540-G,2022-02-19,1
FREP-268376-G,2022-02-19,1
FREP-268380-G,2022-02-19,1
FREP-268488-G,2022-02-19,1
FREP-268394-G,2022-02-19,1
FREP-268417-G,2022-02-19,1
FREP-268420-G,2022-02-25,3
FREP-268423-G,2022-02-19,1
FREP-268462-G,2022-02-18,0
FREP-268471-G,2022-02-20,2
FREP-268479-G,2022-02-19,1
FREP-268520-G,2022-02-19,1
FREP-268481-G,2022-02-19,1
FREP-268506-G,2022-02-19,1
FREP-53744-C,2021-10-05,0
FREP-5467-I,2022-10-05,4
FREP-55563-C,2021-10-31,1
FREP-54780-C,2021-10-20,3
FREP-5506-I,2022-10-06,4
FREP-57127-C,2021-11-26,0
FREP-57216-C,2021-11-26,0
FREP-57963-C,2022-01-09,0
FREP-59765-V,2021-05-21,3
FREP-59781-V,2021-05-21,3
FREP-59415-V,2021-05-18,2
FREP-60016-C,2022-02-01,1
FREP-60662-C,2022-02-18,0
FREP-60698-C,2022-02-20,2
FREP-60767-C,2022-02-18,0
FREP-60667-C,2022-02-23,1
FREP-61207-V,2021-06-13,2
FREP-60915-C,2022-02-19,1
FREP-61009-C,2022-02-18,0
FREP-61011-C,2022-02-19,1
FREP-60994-C,2022-02-20,2
FREP-61024-C,2022-02-20,2
FREP-61178-C,2022-02-18,0
FREP-61194-V,2021-06-12,1
FREP-61545-C,2022-02-18,0
FREP-62205-V,2021-06-23,3
FREP-62240-V,2021-06-24,1
FREP-62127-V,2021-06-23,3
FREP-62436-V,2021-06-25,2
FREP-62625-C,2022-04-12,4
FREP-63152-V,2021-07-03,3
FREP-64265-C,2022-05-31,1
FREP-67136-V,2021-08-15,1
FREP-67838-C,2022-11-01,1
FREP-336108-Z,2022-10-24,1
FREP-368162-Z,2023-04-10,1
FREP-368401-Z,2023-04-11,4
FREP-369189-Z,2023-04-15,4
FREP-368858-Z,2023-04-13,0
FREP-368631-Z,2023-04-12,4
FREP-370133-Z,2023-04-21,2
FREP-371083-Z,2023-04-28,3
FREP-371726-Z,2023-05-04,2
FREP-372096-Z,2023-05-05,2
FREP-372691-Z,2023-05-10,4
FREP-372487-Z,2023-05-09,4
FREP-372890-Z,2023-05-10,4
FREP-372629-Z,2023-05-09,4
FREP-372737-Z,2023-05-10,4
FREP-373432-Z,2023-05-13,0
FREP-373398-Z,2023-05-12,4
FREP-380785-Z,2023-06-23,0
FREP-380071-Z,2023-06-20,3
FREP-381066-Z,2023-06-24,2
FREP-381349-Z,2023-06-26,3
FREP-382065-Z,2023-06-29,2
FREP-382157-Z,2023-06-29,2
FREP-342755-Z,2022-11-25,4
FREP-347641-Z,2022-12-19,4
FREP-349233-Z,2022-12-27,4
FREP-349269-Z,2022-12-27,4
FREP-349380-Z,2022-12-28,2
FREP-349549-Z,2022-12-29,4
FREP-350127-Z,2023-01-01,3
FREP-350125-Z,2023-01-01,3
FREP-349757-Z,2022-12-30,4
FREP-349770-Z,2022-12-30,4
FREP-349778-Z,2022-12-30,4
FREP-325413-G,2023-07-15,3
FREP-325108-Z,2022-08-29,0
FREP-325278-G,2023-07-16,1
FREP-325362-G,2023-07-15,3
FREP-325343-G,2023-07-15,3
FREP-325796-G,2023-07-18,1
FREP-325491-Z,2022-08-31,4
FREP-326143-G,2023-07-21,4
FREP-326257-Z,2022-09-05,3
FREP-326293-G,2023-07-22,2
FREP-327995-Z,2022-09-12,3
FREP-328031-G,2023-08-05,2
FREP-328172-G,2023-08-07,3
FREP-4440-I,2022-02-18,0
FREP-4483-I,2022-02-18,0
FREP-4505-I,2022-02-18,0
FREP-4514-I,2022-02-20,2
FREP-4519-I,2022-02-19,1
FREP-4543-I,2022-02-21,4
FREP-46917-C,2021-05-03,2
FREP-328918-Z,2022-09-16,0
FREP-329521-Z,2022-09-21,1
FREP-329701-G,2023-08-19,1
FREP-331513-Z,2022-10-01,0
FREP-331518-G,2023-09-04,4
FREP-331521-G,2023-09-04,4
FREP-332407-Z,2022-10-05,4
FREP-332229-Z,2022-10-05,4
FREP-332353-Z,2022-10-05,4
FREP-333037-G,2023-09-18,0
FREP-333062-G,2023-09-18,0
FREP-335693-Z,2022-10-23,2
FREP-335710-Z,2022-10-23,2
FREP-351201-Z,2023-01-07,3
FREP-351712-Z,2023-01-10,1
FREP-352517-Z,2023-01-13,4
FREP-333269-G,2023-09-19,4
FREP-333283-G,2023-09-19,4
FREP-333456-G,2023-09-20,3
FREP-322846-G,2023-06-25,2
FREP-322870-G,2023-06-25,2
FREP-323294-G,2023-06-28,3
FREP-323082-Z,2022-08-20,0
FREP-323594-G,2023-06-30,1
FREP-323839-Z,2022-08-23,4
FREP-324253-Z,2022-08-25,1
FREP-324195-Z,2022-08-25,1
FREP-324272-Z,2022-08-25,1
FREP-324567-G,2023-07-10,4
FREP-324540-Z,2022-08-26,4
FREP-324707-G,2023-07-10,4
FREP-324864-G,2023-07-12,4
FREP-325032-Z,2022-08-29,0
FREP-68942-C,2022-12-08,4
FREP-69125-C,2022-12-11,4
FREP-69335-V,2021-09-11,3
FREP-69867-C,2023-01-10,1
FREP-70523-V,2021-09-27,3
FREP-71147-V,2021-10-03,3
FREP-71148-V,2021-10-03,3
FREP-71062-V,2021-10-02,3
FREP-7122-I,2023-05-28,0
FREP-71894-V,2021-10-11,3
FREP-322188-G,2023-06-18,4
FREP-350558-Z,2023-01-04,2
FREP-330356-G,2023-08-24,3
FREP-330480-G,2023-08-26,3
FREP-330605-Z,2022-09-26,1
FREP-321571-Z,2022-08-12,3
FREP-321375-Z,2022-08-11,2
FREP-321546-Z,2022-08-12,3
FREP-321621-Z,2022-08-13,0
FREP-321659-G,2023-06-13,2
FREP-330655-G,2023-08-28,1
FREP-330697-G,2023-08-29,2
FREP-331288-Z,2022-09-30,1
FREP-331360-G,2023-09-02,1
FREP-12145-O,2022-11-15,3
FREP-14122-W,2022-02-22,1
FREP-13340-W,2021-07-06,2
FREP-14089-W,2022-02-18,0
FREP-14178-W,2022-02-20,2
FREP-15094-W,2022-12-21,0
FREP-14474-W,2022-07-19,4
FREP-15384-O,2023-09-21,0
FREP-17845-U,2021-06-28,0
FREP-17473-U,2021-04-09,1
FREP-17490-U,2021-04-13,4
FREP-18268-U,2021-07-29,1
FREP-17765-U,2021-06-18,0
FREP-19157-U,2021-10-19,2
FREP-19690-U,2022-02-19,1
FREP-19970-U,2022-03-23,2
FREP-19939-U,2022-03-19,1
FREP-20834-U,2022-11-03,2
FREP-21851-U,2023-07-14,4
FREP-21916-U,2023-07-15,3
FREP-234517-Z,2021-05-03,2
FREP-234665-Z,2021-05-04,1
FREP-235136-Z,2021-05-05,4
FREP-234979-Z,2021-05-05,4
FREP-235911-Z,2021-05-10,3
FREP-235664-Z,2021-05-08,4
FREP-236603-Z,2021-05-14,2
FREP-236840-Z,2021-05-14,2
FREP-236958-Z,2021-05-15,1
FREP-237002-Z,2021-05-16,3
FREP-237015-Z,2021-05-16,3
FREP-238346-Z,2021-05-24,3
FREP-238741-Z,2021-05-24,3
FREP-238891-Z,2021-05-24,3
FREP-21859-U,2023-07-15,3
FREP-251084-G,2021-05-21,3
FREP-251118-Z,2021-07-25,3
FREP-251139-Z,2021-07-25,3
FREP-261622-G,2021-12-28,1
FREP-57239-C,2021-11-27,4
FREP-57259-C,2021-11-27,4
FREP-59172-V,2021-05-14,2
FREP-72363-C,2023-03-17,1
FREP-72421-V,2021-10-15,2
FREP-72980-V,2021-10-21,2
FREP-74030-V,2021-10-31,1
FREP-7403-I,2023-07-16,1
FREP-329735-G,2023-08-20,3
FREP-331894-G,2023-09-07,1
FREP-332163-G,2023-09-09,2
FREP-332304-Z,2022-10-05,4
FREP-332576-G,2023-09-13,4
FREP-332813-G,2023-09-15,1
FREP-332928-Z,2022-10-09,2
FREP-332863-G,2023-09-15,1
FREP-333630-G,2023-09-21,0
FREP-338003-Z,2022-11-02,1
FREP-338083-Z,2022-11-03,2
FREP-352664-Z,2023-01-14,3
FREP-354356-Z,2023-01-22,3
FREP-359527-Z,2023-02-20,2
FREP-360117-Z,2023-02-23,0
FREP-361497-Z,2023-03-04,3
FREP-361319-Z,2023-03-01,3
FREP-362056-Z,2023-03-08,2
FREP-362152-Z,2023-03-08,2
FREP-362610-Z,2023-03-10,2
FREP-362632-Z,2023-03-10,2
FREP-362692-Z,2023-03-10,2
FREP-362715-Z,2023-03-10,2
FREP-362838-Z,2023-03-10,2
FREP-362969-Z,2023-03-11,2
FREP-362984-Z,2023-03-11,2
FREP-363198-Z,2023-03-13,2
FREP-363252-Z,2023-03-13,2
FREP-363347-Z,2023-03-13,2
FREP-363793-Z,2023-03-13,2
FREP-363421-Z,2023-03-13,2
FREP-363587-Z,2023-03-13,2
FREP-363535-Z,2023-03-13,2
FREP-351213-Z,2023-01-07,3
FREP-351215-Z,2023-01-07,3
FREP-351228-Z,2023-01-07,3
FREP-270467-G,2022-02-20,2
FREP-270953-G,2022-02-25,3
FREP-308716-G,2023-02-03,1
FREP-308808-G,2023-02-04,3
FREP-321140-Z,2022-08-10,4
FREP-321164-G,2023-06-10,4
FREP-321249-G,2023-06-10,4
FREP-321218-Z,2022-08-11,2
FREP-321316-G,2023-06-11,4
FREP-321809-G,2023-06-14,2
FREP-321824-Z,2022-08-15,0
FREP-322287-G,2023-06-18,4
FREP-322196-G,2023-06-18,4
FREP-322183-Z,2022-08-16,4
FREP-322215-Z,2022-08-16,4
FREP-320563-G,2023-06-04,4
FREP-321376-G,2023-06-12,3
FREP-321395-G,2023-06-12,3
FREP-321563-Z,2022-08-12,3
FREP-321587-Z,2022-08-13,0
FREP-321643-Z,2022-08-13,0
FREP-321653-Z,2022-08-13,0
FREP-295165-G,2022-10-21,3
FREP-295250-Z,2022-03-19,1
FREP-295283-G,2022-10-23,2
FREP-295279-Z,2022-03-19,1
FREP-295395-G,2022-10-24,1
FREP-295301-G,2022-10-23,2
FREP-296009-G,2022-10-29,0
FREP-296303-G,2022-11-01,1
FREP-296461-Z,2022-02-19,1
FREP-296462-G,2022-11-01,1
FREP-298523-Z,2022-04-07,3
FREP-298763-Z,2022-04-07,3
FREP-298773-Z,2022-04-07,3
FREP-299512-G,2022-11-24,2
FREP-299741-G,2022-11-29,3
FREP-299847-G,2022-11-28,1
FREP-301118-Z,2022-04-22,1
FREP-301406-G,2022-12-11,4
FREP-301606-Z,2022-04-26,1
FREP-282387-G,2022-06-19,4
FREP-282645-G,2022-06-22,0
FREP-283301-Z,2022-02-06,3
FREP-283555-G,2022-07-01,0
FREP-284270-G,2022-07-10,1
FREP-284336-G,2022-07-11,0
FREP-285257-G,2022-07-19,4
FREP-285374-Z,2022-02-16,2
FREP-285412-Z,2022-02-16,2
FREP-285452-G,2022-07-19,4
FREP-285460-G,2022-07-20,3
FREP-285481-G,2022-07-20,3
FREP-285496-Z,2022-02-16,2
FREP-285641-G,2022-07-20,3
FREP-285786-Z,2022-02-16,2
FREP-285611-G,2022-07-20,3
FREP-285991-Z,2022-02-18,0
FREP-285992-Z,2022-02-18,0
FREP-286017-Z,2022-02-18,0
FREP-286018-Z,2022-02-18,0
FREP-286069-Z,2022-02-18,0
FREP-286199-Z,2022-02-18,0
FREP-286242-G,2022-07-18,2
FREP-286280-Z,2022-02-20,2
FREP-286313-Z,2022-02-18,0
FREP-286168-Z,2022-02-18,0
FREP-286192-Z,2022-02-19,1
FREP-286219-Z,2022-02-18,0
FREP-286197-Z,2022-02-18,0
FREP-286266-Z,2022-02-18,0
FREP-286268-Z,2022-02-18,0
FREP-286332-Z,2022-02-18,0
FREP-286383-Z,2022-02-18,0
FREP-286415-Z,2022-02-18,0
FREP-286417-Z,2022-02-18,0
FREP-286421-G,2022-07-28,1
FREP-286413-Z,2022-02-18,0
FREP-286614-Z,2022-02-18,0
FREP-286566-Z,2022-02-18,0
FREP-286602-Z,2022-02-18,0
FREP-286605-Z,2022-02-18,0
FREP-286657-Z,2022-02-18,0
FREP-286884-Z,2022-02-18,0
FREP-286727-Z,2022-02-18,0
FREP-286743-Z,2022-02-19,1
FREP-302418-G,2022-12-18,3
FREP-303802-G,2022-12-28,2
FREP-303801-Z,2022-05-10,0
FREP-305113-G,2023-01-07,3
FREP-305154-G,2023-01-07,3
FREP-305366-Z,2022-05-19,3
FREP-305685-G,2023-01-11,1
FREP-305718-Z,2022-05-20,3
FREP-291570-Z,2022-03-26,2
FREP-292341-Z,2022-03-03,3
FREP-292889-G,2022-09-30,1
FREP-293069-Z,2022-03-07,2
FREP-288781-Z,2022-02-21,4
FREP-288983-Z,2022-02-21,4
FREP-289147-Z,2022-02-21,4
FREP-289176-Z,2022-02-21,4
FREP-289395-G,2022-08-28,1
FREP-289462-Z,2022-02-21,4
FREP-290949-G,2022-09-11,0
FREP-306395-G,2023-01-16,4
FREP-306694-Z,2022-05-27,4
FREP-307018-Z,2022-05-29,2
FREP-307258-Z,2022-05-31,1
FREP-307556-Z,2022-06-01,0
FREP-307959-Z,2022-06-05,1
FREP-306181-G,2023-01-14,3
FREP-291175-Z,2022-02-25,3
FREP-291465-G,2022-09-15,2
FREP-239811-Z,2021-05-30,2
FREP-240934-Z,2021-06-05,1
FREP-241619-Z,2021-06-09,0
FREP-242104-Z,2021-06-11,3
FREP-243422-Z,2021-06-18,0
FREP-242972-Z,2021-06-16,2
FREP-243692-Z,2021-06-18,0
FREP-243736-Z,2021-06-18,0
FREP-244488-Z,2021-06-22,2
FREP-245908-Z,2021-06-30,0
FREP-245833-Z,2021-06-29,0
FREP-247164-Z,2021-07-06,2
FREP-246487-Z,2021-07-02,1
FREP-247088-Z,2021-07-06,2
FREP-246693-Z,2021-07-04,4
FREP-246781-Z,2021-07-05,0
FREP-248069-Z,2021-07-12,0
FREP-247776-Z,2021-07-09,1
FREP-247872-Z,2021-07-10,0
FREP-248097-Z,2021-07-13,0
FREP-248794-Z,2021-07-15,1
FREP-249453-Z,2021-07-18,2
FREP-249727-G,2021-04-27,3
FREP-249715-Z,2021-07-19,4
FREP-249628-Z,2021-07-19,4
FREP-249920-Z,2021-07-20,2
FREP-249962-Z,2021-07-20,2
FREP-250249-Z,2021-07-20,2
FREP-250317-Z,2021-07-20,2
FREP-250189-G,2021-05-04,1
FREP-249985-Z,2021-07-20,2
FREP-250163-G,2021-05-04,1
FREP-250143-Z,2021-07-20,2
FREP-250374-Z,2021-07-22,1
FREP-250810-G,2021-05-17,1
FREP-250707-G,2021-05-14,2
FREP-250773-G,2021-05-16,3
FREP-258627-G,2021-11-27,4
FREP-258640-G,2021-11-27,4
FREP-258677-Z,2021-09-02,2
FREP-258622-G,2021-11-27,4
FREP-258637-G,2021-11-27,4
FREP-259840-G,2021-12-07,1
FREP-260963-Z,2021-09-19,0
FREP-260975-Z,2021-09-20,4
FREP-261118-G,2021-12-21,3
FREP-261145-Z,2021-09-21,0
FREP-21925-U,2023-07-15,3
FREP-251105-G,2021-05-21,3
FREP-308597-Z,2022-06-08,3
FREP-310298-Z,2022-06-17,3
FREP-310515-Z,2022-06-17,3
FREP-310671-Z,2022-06-18,3
FREP-310708-Z,2022-06-19,4
FREP-310760-Z,2022-06-19,4
FREP-310667-Z,2022-06-18,3
FREP-311402-G,2023-03-13,2
FREP-311842-G,2023-03-08,2
FREP-311995-Z,2022-06-24,0
FREP-312281-Z,2022-07-01,0
FREP-312507-G,2023-03-13,2
FREP-312477-Z,2022-06-28,0
FREP-312597-G,2023-03-13,2
FREP-313732-Z,2022-07-05,1
FREP-314239-G,2023-03-31,1
FREP-314930-G,2023-04-06,4
FREP-314827-G,2023-04-05,3
FREP-315041-Z,2022-07-11,0
FREP-315304-G,2023-04-11,4
FREP-315413-G,2023-04-12,4
FREP-315516-G,2023-04-12,4
FREP-315341-Z,2022-07-13,3
FREP-315612-G,2023-04-13,0
FREP-315423-G,2023-04-12,4
FREP-315927-Z,2022-07-15,0
FREP-315962-Z,2022-07-15,0
FREP-316472-G,2023-04-22,2
FREP-316511-Z,2022-07-18,2
FREP-316305-Z,2022-07-18,2
FREP-316344-Z,2022-07-18,2
FREP-316553-Z,2022-07-19,4
FREP-316492-Z,2022-07-18,2
FREP-316823-Z,2022-07-19,4
FREP-316845-G,2023-04-27,4
FREP-316641-Z,2022-07-19,4
FREP-316643-Z,2022-07-19,4
